order_id,item_id,item_name,category,quantity,price
110340,107,water cup,NA Beverage,1,0.0
110341,58,Pork Banh Mi,Food,1,10.81
110341,11,Cans,Beer,1,5.83
110341,90,The Shroom,Food,1,14.66
110341,81,Spring Rolls,Food,1,6.52
110341,81,Spring Rolls,Food,1,6.52
110341,87,The Pao,Food,1,13.41
110342,62,Reeses Cookie,Food,1,3.5
110342,89,The Shrimp,Food,1,15.42
110342,88,The Pesto,Food,1,13.44
110342,88,The Pesto,Food,1,13.44
110343,46,Large Kimchi Fry,Food,1,13.38
110343,75,Small Plain Fry,Food,1,4.18
110343,30,Fritter Banh Mi,Food,1,10.59
110343,76,Soda,NA Beverage,1,2.95
110343,58,Pork Banh Mi,Food,1,10.81
110344,107,water cup,NA Beverage,1,0.0
110344,76,Soda,NA Beverage,1,2.95
110345,85,The Fritz,Food,1,13.36
110345,24,Fried Chicken Bowl,Food,1,14.34
110345,89,The Shrimp,Food,1,15.42
110345,24,Fried Chicken Bowl,Food,1,14.34
110345,89,The Shrimp,Food,1,15.42
110346,89,The Shrimp,Food,1,15.42
110346,46,Large Kimchi Fry,Food,1,13.38
110347,107,water cup,NA Beverage,1,0.0
110347,22,Fried Chicken,Food,1,3.0
110347,107,water cup,NA Beverage,1,0.0
110347,54,Pesto Chicken Salad,Food,1,11.02
110348,58,Pork Banh Mi,Food,1,10.81
110348,23,Fried Chicken Banh Mi,Food,1,11.66
110348,76,Soda,NA Beverage,1,2.95
110348,46,Large Kimchi Fry,Food,1,13.38
110348,74,Small Kimchi Fry,Food,1,9.65
110348,107,water cup,NA Beverage,1,0.0
110349,86,The Jam,Food,1,15.07
110349,11,Cans,Beer,1,5.83
110349,87,The Pao,Food,1,13.41
110350,76,Soda,NA Beverage,1,2.95
110350,58,Pork Banh Mi,Food,1,10.81
110350,87,The Pao,Food,1,13.41
110351,24,Fried Chicken Bowl,Food,1,14.34
110351,76,Soda,NA Beverage,1,2.95
110351,48,Lemon Blueberry Cookie,Food,1,3.5
110351,86,The Jam,Food,1,15.07
110351,62,Reeses Cookie,Food,1,3.5
110351,88,The Pesto,Food,1,13.44
110352,12,Caramel White Choc Cookie,Food,1,3.5
110352,74,Small Kimchi Fry,Food,1,9.65
110352,74,Small Kimchi Fry,Food,1,9.65
110352,13,Children's Popcorn Chicken,Food,1,5.98
110353,46,Large Kimchi Fry,Food,1,13.38
110353,86,The Jam,Food,1,15.07
110353,77,Soft Serve,Food,1,6.0
110354,76,Soda,NA Beverage,1,2.95
110354,107,water cup,NA Beverage,1,0.0
110354,75,Small Plain Fry,Food,1,4.18
110354,46,Large Kimchi Fry,Food,1,13.38
110355,87,The Pao,Food,1,13.41
110355,87,The Pao,Food,1,13.41
110355,81,Spring Rolls,Food,1,6.52
110356,107,water cup,NA Beverage,1,0.0
110356,13,Children's Popcorn Chicken,Food,1,5.98
110356,58,Pork Banh Mi,Food,1,10.81
110356,62,Reeses Cookie,Food,1,3.5
110357,89,The Shrimp,Food,1,15.42
110357,74,Small Kimchi Fry,Food,1,9.65
110357,88,The Pesto,Food,1,13.44
110357,76,Soda,NA Beverage,1,2.95
110357,99,Wonton Chips,Food,1,1.5
110358,23,Fried Chicken Banh Mi,Food,1,11.66
110358,107,water cup,NA Beverage,1,0.0
110358,89,The Shrimp,Food,1,15.42
110359,86,The Jam,Food,1,15.07
110359,107,water cup,NA Beverage,1,0.0
110359,76,Soda,NA Beverage,1,2.95
110359,12,Caramel White Choc Cookie,Food,1,3.5
110360,86,The Jam,Food,1,15.07
110360,107,water cup,NA Beverage,1,0.0
110361,76,Soda,NA Beverage,1,2.95
110361,87,The Pao,Food,1,13.41
110361,75,Small Plain Fry,Food,1,4.18
110361,23,Fried Chicken Banh Mi,Food,1,11.66
110362,24,Fried Chicken Bowl,Food,1,14.34
110362,52,Pesto Banh Mi,Food,1,10.71
110363,74,Small Kimchi Fry,Food,1,9.65
110363,87,The Pao,Food,1,13.41
110363,76,Soda,NA Beverage,1,2.95
110364,23,Fried Chicken Banh Mi,Food,1,11.66
110364,76,Soda,NA Beverage,1,2.95
110364,107,water cup,NA Beverage,1,0.0
110364,87,The Pao,Food,1,13.41
110365,24,Fried Chicken Bowl,Food,1,14.34
110365,76,Soda,NA Beverage,1,2.95
110365,52,Pesto Banh Mi,Food,1,10.71
110365,87,The Pao,Food,1,13.41
110366,46,Large Kimchi Fry,Food,1,13.38
110366,88,The Pesto,Food,1,13.44
110367,46,Large Kimchi Fry,Food,1,13.38
110367,87,The Pao,Food,1,13.41
110367,62,Reeses Cookie,Food,1,3.5
110368,76,Soda,NA Beverage,1,2.95
110368,87,The Pao,Food,1,13.41
110368,52,Pesto Banh Mi,Food,1,10.71
110369,107,water cup,NA Beverage,1,0.0
110369,46,Large Kimchi Fry,Food,1,13.38
110369,87,The Pao,Food,1,13.41
110369,107,water cup,NA Beverage,1,0.0
110369,88,The Pesto,Food,1,13.44
110369,81,Spring Rolls,Food,1,6.52
110369,74,Small Kimchi Fry,Food,1,9.65
110370,58,Pork Banh Mi,Food,1,10.81
110370,52,Pesto Banh Mi,Food,1,10.71
110370,87,The Pao,Food,1,13.41
110371,76,Soda,NA Beverage,1,2.95
110371,89,The Shrimp,Food,1,15.42
110371,107,water cup,NA Beverage,1,0.0
110372,87,The Pao,Food,1,13.41
110372,99,Wonton Chips,Food,1,1.5
110373,23,Fried Chicken Banh Mi,Food,1,11.66
110373,107,water cup,NA Beverage,1,0.0
110373,58,Pork Banh Mi,Food,1,10.81
110373,63,Rice Bar CATER,Food,1,13.0
110373,75,Small Plain Fry,Food,1,4.18
110374,62,Reeses Cookie,Food,1,3.5
110374,87,The Pao,Food,1,13.41
110374,87,The Pao,Food,1,13.41
110374,24,Fried Chicken Bowl,Food,1,14.34
110374,76,Soda,NA Beverage,1,2.95
110375,88,The Pesto,Food,1,13.44
110375,46,Large Kimchi Fry,Food,1,13.38
110375,26,Fried Chicken Salad,Food,1,11.92
110375,74,Small Kimchi Fry,Food,1,9.65
110375,88,The Pesto,Food,1,13.44
110376,81,Spring Rolls,Food,1,6.52
110376,76,Soda,NA Beverage,1,2.95
110376,58,Pork Banh Mi,Food,1,10.81
110376,81,Spring Rolls,Food,1,6.52
110376,107,water cup,NA Beverage,1,0.0
110377,89,The Shrimp,Food,1,15.42
110377,74,Small Kimchi Fry,Food,1,9.65
110378,48,Lemon Blueberry Cookie,Food,1,3.5
110378,107,water cup,NA Beverage,1,0.0
110378,58,Pork Banh Mi,Food,1,10.81
110379,76,Soda,NA Beverage,1,2.95
110379,24,Fried Chicken Bowl,Food,1,14.34
110379,90,The Shroom,Food,1,14.66
110379,86,The Jam,Food,1,15.07
110380,107,water cup,NA Beverage,1,0.0
110380,107,water cup,NA Beverage,1,0.0
110380,37,Iced Tea,NA Beverage,1,2.95
110380,88,The Pesto,Food,1,13.44
110381,107,water cup,NA Beverage,1,0.0
110381,87,The Pao,Food,1,13.41
110382,107,water cup,NA Beverage,1,0.0
110382,10,Candied Bacon,Food,1,4.5
110382,2,Adult Popcorn Chicken,Food,1,9.03
110382,58,Pork Banh Mi,Food,1,10.81
110382,87,The Pao,Food,1,13.41
110383,24,Fried Chicken Bowl,Food,1,14.34
110383,76,Soda,NA Beverage,1,2.95
110383,87,The Pao,Food,1,13.41
110383,37,Iced Tea,NA Beverage,1,2.95
110384,76,Soda,NA Beverage,1,2.95
110384,88,The Pesto,Food,1,13.44
110384,23,Fried Chicken Banh Mi,Food,1,11.66
110385,46,Large Kimchi Fry,Food,1,13.38
110385,87,The Pao,Food,1,13.41
110385,76,Soda,NA Beverage,1,2.95
110386,23,Fried Chicken Banh Mi,Food,1,11.66
110386,76,Soda,NA Beverage,1,2.95
110387,88,The Pesto,Food,1,13.44
110388,32,Fritter Salad,Food,1,10.96
110388,107,water cup,NA Beverage,1,0.0
110388,76,Soda,NA Beverage,1,2.95
110389,24,Fried Chicken Bowl,Food,1,14.34
110389,86,The Jam,Food,1,15.07
110389,76,Soda,NA Beverage,1,2.95
110389,74,Small Kimchi Fry,Food,1,9.65
110390,68,Shrimp Banh Mi,Food,1,12.86
110390,46,Large Kimchi Fry,Food,1,13.38
110390,26,Fried Chicken Salad,Food,1,11.92
110391,24,Fried Chicken Bowl,Food,1,14.34
110392,2,Adult Popcorn Chicken,Food,1,9.03
110392,46,Large Kimchi Fry,Food,1,13.38
110393,88,The Pesto,Food,1,13.44
110393,107,water cup,NA Beverage,1,0.0
110394,86,The Jam,Food,1,15.07
110394,107,water cup,NA Beverage,1,0.0
110394,58,Pork Banh Mi,Food,1,10.81
110395,31,Fritter CATER,Food,1,2.5
110395,76,Soda,NA Beverage,1,2.95
110395,107,water cup,NA Beverage,1,0.0
110396,24,Fried Chicken Bowl,Food,1,14.34
110396,76,Soda,NA Beverage,1,2.95
110396,87,The Pao,Food,1,13.41
110396,86,The Jam,Food,1,15.07
110396,89,The Shrimp,Food,1,15.42
110396,62,Reeses Cookie,Food,1,3.5
110396,87,The Pao,Food,1,13.41
110396,76,Soda,NA Beverage,1,2.95
110397,14,Chocolate Pretzel Cookie,Food,1,3.5
110397,107,water cup,NA Beverage,1,0.0
110397,87,The Pao,Food,1,13.41
110398,81,Spring Rolls,Food,1,6.52
110398,88,The Pesto,Food,1,13.44
110398,76,Soda,NA Beverage,1,2.95
110398,81,Spring Rolls,Food,1,6.52
110399,58,Pork Banh Mi,Food,1,10.81
110399,88,The Pesto,Food,1,13.44
110399,86,The Jam,Food,1,15.07
110399,53,Pesto Chicken,Food,1,3.0
110400,107,water cup,NA Beverage,1,0.0
110400,107,water cup,NA Beverage,1,0.0
110400,86,The Jam,Food,1,15.07
110401,76,Soda,NA Beverage,1,2.95
110401,76,Soda,NA Beverage,1,2.95
110402,14,Chocolate Pretzel Cookie,Food,1,3.5
110402,86,The Jam,Food,1,15.07
110402,81,Spring Rolls,Food,1,6.52
110403,14,Chocolate Pretzel Cookie,Food,1,3.5
110403,75,Small Plain Fry,Food,1,4.18
110403,76,Soda,NA Beverage,1,2.95
110404,23,Fried Chicken Banh Mi,Food,1,11.66
110404,107,water cup,NA Beverage,1,0.0
110404,86,The Jam,Food,1,15.07
110404,23,Fried Chicken Banh Mi,Food,1,11.66
110404,74,Small Kimchi Fry,Food,1,9.65
110405,14,Chocolate Pretzel Cookie,Food,1,3.5
110405,89,The Shrimp,Food,1,15.42
110405,81,Spring Rolls,Food,1,6.52
110405,107,water cup,NA Beverage,1,0.0
110405,54,Pesto Chicken Salad,Food,1,11.02
110405,107,water cup,NA Beverage,1,0.0
110405,13,Children's Popcorn Chicken,Food,1,5.98
110406,87,The Pao,Food,1,13.41
110406,76,Soda,NA Beverage,1,2.95
110406,76,Soda,NA Beverage,1,2.95
110406,74,Small Kimchi Fry,Food,1,9.65
110407,13,Children's Popcorn Chicken,Food,1,5.98
110407,62,Reeses Cookie,Food,1,3.5
110407,58,Pork Banh Mi,Food,1,10.81
110407,87,The Pao,Food,1,13.41
110407,24,Fried Chicken Bowl,Food,1,14.34
110407,87,The Pao,Food,1,13.41
110408,76,Soda,NA Beverage,1,2.95
110409,74,Small Kimchi Fry,Food,1,9.65
110409,76,Soda,NA Beverage,1,2.95
110409,33,Full Baguette,Food,1,1.0
110409,58,Pork Banh Mi,Food,1,10.81
110409,87,The Pao,Food,1,13.41
110409,87,The Pao,Food,1,13.41
110410,87,The Pao,Food,1,13.41
110410,87,The Pao,Food,1,13.41
110410,88,The Pesto,Food,1,13.44
110410,107,water cup,NA Beverage,1,0.0
110411,46,Large Kimchi Fry,Food,1,13.38
110411,76,Soda,NA Beverage,1,2.95
110411,93,To Go Utensils,Food,1,0.0
110411,24,Fried Chicken Bowl,Food,1,14.34
110411,87,The Pao,Food,1,13.41
110412,77,Soft Serve,Food,1,6.0
110412,46,Large Kimchi Fry,Food,1,13.38
110412,87,The Pao,Food,1,13.41
110413,58,Pork Banh Mi,Food,1,10.81
110413,25,Fried Chicken Brioche,Food,1,10.03
110414,87,The Pao,Food,1,13.41
110414,88,The Pesto,Food,1,13.44
110414,107,water cup,NA Beverage,1,0.0
110414,58,Pork Banh Mi,Food,1,10.81
110415,74,Small Kimchi Fry,Food,1,9.65
110415,107,water cup,NA Beverage,1,0.0
110416,24,Fried Chicken Bowl,Food,1,14.34
110416,87,The Pao,Food,1,13.41
110416,91,The Squid,Food,1,17.28
110416,87,The Pao,Food,1,13.41
110417,76,Soda,NA Beverage,1,2.95
110417,80,Spring Roll CATER,Food,1,2.5
110417,14,Chocolate Pretzel Cookie,Food,1,3.5
110417,68,Shrimp Banh Mi,Food,1,12.86
110418,87,The Pao,Food,1,13.41
110418,81,Spring Rolls,Food,1,6.52
110419,76,Soda,NA Beverage,1,2.95
110419,13,Children's Popcorn Chicken,Food,1,5.98
110419,89,The Shrimp,Food,1,15.42
110420,58,Pork Banh Mi,Food,1,10.81
110420,88,The Pesto,Food,1,13.44
110421,107,water cup,NA Beverage,1,0.0
110421,107,water cup,NA Beverage,1,0.0
110421,24,Fried Chicken Bowl,Food,1,14.34
110421,86,The Jam,Food,1,15.07
110422,48,Lemon Blueberry Cookie,Food,1,3.5
110422,86,The Jam,Food,1,15.07
110423,58,Pork Banh Mi,Food,1,10.81
110423,53,Pesto Chicken,Food,1,3.0
110423,88,The Pesto,Food,1,13.44
110424,42,Korean Chili Peanuts,Food,1,1.5
110424,89,The Shrimp,Food,1,15.42
110424,52,Pesto Banh Mi,Food,1,10.71
110424,24,Fried Chicken Bowl,Food,1,14.34
110424,84,The Balls,Food,1,14.1
110425,62,Reeses Cookie,Food,1,3.5
110425,23,Fried Chicken Banh Mi,Food,1,11.66
110425,74,Small Kimchi Fry,Food,1,9.65
110425,75,Small Plain Fry,Food,1,4.18
110425,19,Drafts,Beer,1,6.25
110426,81,Spring Rolls,Food,1,6.52
110426,86,The Jam,Food,1,15.07
110426,87,The Pao,Food,1,13.41
110426,86,The Jam,Food,1,15.07
110427,107,water cup,NA Beverage,1,0.0
110427,24,Fried Chicken Bowl,Food,1,14.34
110427,87,The Pao,Food,1,13.41
110427,107,water cup,NA Beverage,1,0.0
110428,46,Large Kimchi Fry,Food,1,13.38
110428,12,Caramel White Choc Cookie,Food,1,3.5
110428,85,The Fritz,Food,1,13.36
110428,30,Fritter Banh Mi,Food,1,10.59
110428,58,Pork Banh Mi,Food,1,10.81
110429,11,Cans,Beer,1,5.83
110429,76,Soda,NA Beverage,1,2.95
110429,48,Lemon Blueberry Cookie,Food,1,3.5
110430,24,Fried Chicken Bowl,Food,1,14.34
110431,86,The Jam,Food,1,15.07
110431,87,The Pao,Food,1,13.41
110431,107,water cup,NA Beverage,1,0.0
110432,88,The Pesto,Food,1,13.44
110432,86,The Jam,Food,1,15.07
110432,87,The Pao,Food,1,13.41
110432,86,The Jam,Food,1,15.07
110432,24,Fried Chicken Bowl,Food,1,14.34
110433,46,Large Kimchi Fry,Food,1,13.38
110433,88,The Pesto,Food,1,13.44
110433,76,Soda,NA Beverage,1,2.95
110433,13,Children's Popcorn Chicken,Food,1,5.98
110433,87,The Pao,Food,1,13.41
110434,52,Pesto Banh Mi,Food,1,10.71
110434,46,Large Kimchi Fry,Food,1,13.38
110435,74,Small Kimchi Fry,Food,1,9.65
110435,89,The Shrimp,Food,1,15.42
110435,88,The Pesto,Food,1,13.44
110435,62,Reeses Cookie,Food,1,3.5
110435,34,Full Banh Mi CATER,Food,1,12.0
110436,59,Portobello Banh Mi,Food,1,10.98
110436,2,Adult Popcorn Chicken,Food,1,9.03
110436,58,Pork Banh Mi,Food,1,10.81
110436,58,Pork Banh Mi,Food,1,10.81
110436,75,Small Plain Fry,Food,1,4.18
110436,89,The Shrimp,Food,1,15.42
110437,107,water cup,NA Beverage,1,0.0
110437,76,Soda,NA Beverage,1,2.95
110438,77,Soft Serve,Food,1,6.0
110438,87,The Pao,Food,1,13.41
110438,36,Ginger Fritters,Food,1,3.0
110438,75,Small Plain Fry,Food,1,4.18
110438,46,Large Kimchi Fry,Food,1,13.38
110438,88,The Pesto,Food,1,13.44
110439,44,Kung Pao Pork Salad,Food,1,11.06
110439,90,The Shroom,Food,1,14.66
110440,63,Rice Bar CATER,Food,1,13.0
110440,68,Shrimp Banh Mi,Food,1,12.86
110440,76,Soda,NA Beverage,1,2.95
110441,88,The Pesto,Food,1,13.44
110441,76,Soda,NA Beverage,1,2.95
110441,87,The Pao,Food,1,13.41
110441,88,The Pesto,Food,1,13.44
110441,23,Fried Chicken Banh Mi,Food,1,11.66
110442,88,The Pesto,Food,1,13.44
110442,91,The Squid,Food,1,17.28
110442,52,Pesto Banh Mi,Food,1,10.71
110443,14,Chocolate Pretzel Cookie,Food,1,3.5
110443,58,Pork Banh Mi,Food,1,10.81
110443,87,The Pao,Food,1,13.41
110444,76,Soda,NA Beverage,1,2.95
110444,11,Cans,Beer,1,5.83
110444,87,The Pao,Food,1,13.41
110444,81,Spring Rolls,Food,1,6.52
110445,89,The Shrimp,Food,1,15.42
110445,76,Soda,NA Beverage,1,2.95
110445,58,Pork Banh Mi,Food,1,10.81
110446,58,Pork Banh Mi,Food,1,10.81
110446,29,Fritter App,Food,1,6.54
110446,58,Pork Banh Mi,Food,1,10.81
110446,89,The Shrimp,Food,1,15.42
110447,76,Soda,NA Beverage,1,2.95
110447,87,The Pao,Food,1,13.41
110447,25,Fried Chicken Brioche,Food,1,10.03
110447,58,Pork Banh Mi,Food,1,10.81
110447,19,Drafts,Beer,1,6.25
110448,76,Soda,NA Beverage,1,2.95
110448,107,water cup,NA Beverage,1,0.0
110448,87,The Pao,Food,1,13.41
110448,25,Fried Chicken Brioche,Food,1,10.03
110449,76,Soda,NA Beverage,1,2.95
110449,24,Fried Chicken Bowl,Food,1,14.34
110449,28,Fried Vegan Chik'n Salad,Food,1,12.51
110450,87,The Pao,Food,1,13.41
110450,87,The Pao,Food,1,13.41
110450,2,Adult Popcorn Chicken,Food,1,9.03
110450,76,Soda,NA Beverage,1,2.95
110451,46,Large Kimchi Fry,Food,1,13.38
110451,74,Small Kimchi Fry,Food,1,9.65
110451,58,Pork Banh Mi,Food,1,10.81
110451,107,water cup,NA Beverage,1,0.0
110452,67,Scoop Fried Rice,Food,1,5.0
110452,12,Caramel White Choc Cookie,Food,1,3.5
110452,76,Soda,NA Beverage,1,2.95
110453,23,Fried Chicken Banh Mi,Food,1,11.66
110453,76,Soda,NA Beverage,1,2.95
110453,58,Pork Banh Mi,Food,1,10.81
110453,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
110453,14,Chocolate Pretzel Cookie,Food,1,3.5
110453,37,Iced Tea,NA Beverage,1,2.95
110453,74,Small Kimchi Fry,Food,1,9.65
110454,87,The Pao,Food,1,13.41
110454,23,Fried Chicken Banh Mi,Food,1,11.66
110454,87,The Pao,Food,1,13.41
110454,86,The Jam,Food,1,15.07
110455,76,Soda,NA Beverage,1,2.95
110455,89,The Shrimp,Food,1,15.42
110455,88,The Pesto,Food,1,13.44
110455,46,Large Kimchi Fry,Food,1,13.38
110455,75,Small Plain Fry,Food,1,4.18
110456,76,Soda,NA Beverage,1,2.95
110457,46,Large Kimchi Fry,Food,1,13.38
110457,46,Large Kimchi Fry,Food,1,13.38
110458,76,Soda,NA Beverage,1,2.95
110458,88,The Pesto,Food,1,13.44
110459,107,water cup,NA Beverage,1,0.0
110459,54,Pesto Chicken Salad,Food,1,11.02
110459,76,Soda,NA Beverage,1,2.95
110459,46,Large Kimchi Fry,Food,1,13.38
110460,12,Caramel White Choc Cookie,Food,1,3.5
110460,74,Small Kimchi Fry,Food,1,9.65
110460,14,Chocolate Pretzel Cookie,Food,1,3.5
110461,107,water cup,NA Beverage,1,0.0
110461,58,Pork Banh Mi,Food,1,10.81
110461,74,Small Kimchi Fry,Food,1,9.65
110461,68,Shrimp Banh Mi,Food,1,12.86
110462,25,Fried Chicken Brioche,Food,1,10.03
110462,107,water cup,NA Beverage,1,0.0
110462,75,Small Plain Fry,Food,1,4.18
110462,14,Chocolate Pretzel Cookie,Food,1,3.5
110463,46,Large Kimchi Fry,Food,1,13.38
110463,13,Children's Popcorn Chicken,Food,1,5.98
110463,76,Soda,NA Beverage,1,2.95
110463,6,Bottled Water,NA Beverage,1,2.0
110463,87,The Pao,Food,1,13.41
110464,2,Adult Popcorn Chicken,Food,1,9.03
110464,23,Fried Chicken Banh Mi,Food,1,11.66
110464,74,Small Kimchi Fry,Food,1,9.65
110464,76,Soda,NA Beverage,1,2.95
110465,76,Soda,NA Beverage,1,2.95
110465,23,Fried Chicken Banh Mi,Food,1,11.66
110465,74,Small Kimchi Fry,Food,1,9.65
110465,11,Cans,Beer,1,5.83
110465,90,The Shroom,Food,1,14.66
110465,89,The Shrimp,Food,1,15.42
110466,14,Chocolate Pretzel Cookie,Food,1,3.5
110466,86,The Jam,Food,1,15.07
110466,82,Sweet Chili Sauce,Food,1,1.0
110466,76,Soda,NA Beverage,1,2.95
110466,23,Fried Chicken Banh Mi,Food,1,11.66
110466,76,Soda,NA Beverage,1,2.95
110467,58,Pork Banh Mi,Food,1,10.81
110467,60,Portobello Salad,Food,1,11.17
110467,74,Small Kimchi Fry,Food,1,9.65
110467,87,The Pao,Food,1,13.41
110468,12,Caramel White Choc Cookie,Food,1,3.5
110468,46,Large Kimchi Fry,Food,1,13.38
110468,88,The Pesto,Food,1,13.44
110468,87,The Pao,Food,1,13.41
110469,86,The Jam,Food,1,15.07
110469,88,The Pesto,Food,1,13.44
110469,107,water cup,NA Beverage,1,0.0
110469,52,Pesto Banh Mi,Food,1,10.71
110469,4,Beer Battered Cod Rice Bowl,Food,1,14.3
110469,74,Small Kimchi Fry,Food,1,9.65
110469,26,Fried Chicken Salad,Food,1,11.92
110469,12,Caramel White Choc Cookie,Food,1,3.5
110470,23,Fried Chicken Banh Mi,Food,1,11.66
110470,24,Fried Chicken Bowl,Food,1,14.34
110470,99,Wonton Chips,Food,1,1.5
110470,13,Children's Popcorn Chicken,Food,1,5.98
110470,87,The Pao,Food,1,13.41
110470,74,Small Kimchi Fry,Food,1,9.65
110471,74,Small Kimchi Fry,Food,1,9.65
110471,73,Slaw,Food,1,1.0
110471,76,Soda,NA Beverage,1,2.95
110471,88,The Pesto,Food,1,13.44
110472,75,Small Plain Fry,Food,1,4.18
110472,25,Fried Chicken Brioche,Food,1,10.03
110472,75,Small Plain Fry,Food,1,4.18
110473,14,Chocolate Pretzel Cookie,Food,1,3.5
110473,14,Chocolate Pretzel Cookie,Food,1,3.5
110473,87,The Pao,Food,1,13.41
110473,24,Fried Chicken Bowl,Food,1,14.34
110474,52,Pesto Banh Mi,Food,1,10.71
110474,88,The Pesto,Food,1,13.44
110474,88,The Pesto,Food,1,13.44
110475,75,Small Plain Fry,Food,1,4.18
110475,76,Soda,NA Beverage,1,2.95
110475,14,Chocolate Pretzel Cookie,Food,1,3.5
110476,14,Chocolate Pretzel Cookie,Food,1,3.5
110476,58,Pork Banh Mi,Food,1,10.81
110476,2,Adult Popcorn Chicken,Food,1,9.03
110476,91,The Squid,Food,1,17.28
110476,93,To Go Utensils,Food,1,0.0
110476,107,water cup,NA Beverage,1,0.0
110477,86,The Jam,Food,1,15.07
110477,74,Small Kimchi Fry,Food,1,9.65
110477,74,Small Kimchi Fry,Food,1,9.65
110477,76,Soda,NA Beverage,1,2.95
110478,76,Soda,NA Beverage,1,2.95
110478,74,Small Kimchi Fry,Food,1,9.65
110478,88,The Pesto,Food,1,13.44
110478,43,Kung Pao Pork,Food,1,4.0
110479,46,Large Kimchi Fry,Food,1,13.38
110479,86,The Jam,Food,1,15.07
110479,4,Beer Battered Cod Rice Bowl,Food,1,14.3
110479,6,Bottled Water,NA Beverage,1,2.0
110479,13,Children's Popcorn Chicken,Food,1,5.98
110479,86,The Jam,Food,1,15.07
110479,76,Soda,NA Beverage,1,2.95
110480,74,Small Kimchi Fry,Food,1,9.65
110480,87,The Pao,Food,1,13.41
110480,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
110480,87,The Pao,Food,1,13.41
110481,107,water cup,NA Beverage,1,0.0
110481,52,Pesto Banh Mi,Food,1,10.71
110481,85,The Fritz,Food,1,13.36
110481,87,The Pao,Food,1,13.41
110482,81,Spring Rolls,Food,1,6.52
110482,86,The Jam,Food,1,15.07
110482,19,Drafts,Beer,1,6.25
110483,54,Pesto Chicken Salad,Food,1,11.02
110483,75,Small Plain Fry,Food,1,4.18
110483,85,The Fritz,Food,1,13.36
110483,46,Large Kimchi Fry,Food,1,13.38
110484,89,The Shrimp,Food,1,15.42
110484,87,The Pao,Food,1,13.41
110484,54,Pesto Chicken Salad,Food,1,11.02
110484,76,Soda,NA Beverage,1,2.95
110484,93,To Go Utensils,Food,1,0.0
110484,76,Soda,NA Beverage,1,2.95
110485,46,Large Kimchi Fry,Food,1,13.38
110485,23,Fried Chicken Banh Mi,Food,1,11.66
110485,29,Fritter App,Food,1,6.54
110485,76,Soda,NA Beverage,1,2.95
110485,67,Scoop Fried Rice,Food,1,5.0
110486,76,Soda,NA Beverage,1,2.95
110486,85,The Fritz,Food,1,13.36
110486,44,Kung Pao Pork Salad,Food,1,11.06
110487,75,Small Plain Fry,Food,1,4.18
110487,76,Soda,NA Beverage,1,2.95
110487,35,Garlic Shrimp,Food,1,6.5
110487,24,Fried Chicken Bowl,Food,1,14.34
110487,87,The Pao,Food,1,13.41
110488,58,Pork Banh Mi,Food,1,10.81
110488,24,Fried Chicken Bowl,Food,1,14.34
110488,89,The Shrimp,Food,1,15.42
110488,12,Caramel White Choc Cookie,Food,1,3.5
110489,85,The Fritz,Food,1,13.36
110489,88,The Pesto,Food,1,13.44
110489,76,Soda,NA Beverage,1,2.95
110489,81,Spring Rolls,Food,1,6.52
110489,46,Large Kimchi Fry,Food,1,13.38
110490,74,Small Kimchi Fry,Food,1,9.65
110490,76,Soda,NA Beverage,1,2.95
110491,87,The Pao,Food,1,13.41
110491,76,Soda,NA Beverage,1,2.95
110491,48,Lemon Blueberry Cookie,Food,1,3.5
110491,81,Spring Rolls,Food,1,6.52
110491,28,Fried Vegan Chik'n Salad,Food,1,12.51
110492,2,Adult Popcorn Chicken,Food,1,9.03
110492,107,water cup,NA Beverage,1,0.0
110492,76,Soda,NA Beverage,1,2.95
110493,91,The Squid,Food,1,17.28
110493,89,The Shrimp,Food,1,15.42
110494,107,water cup,NA Beverage,1,0.0
110494,107,water cup,NA Beverage,1,0.0
110494,14,Chocolate Pretzel Cookie,Food,1,3.5
110494,76,Soda,NA Beverage,1,2.95
110495,97,Veggie Burger,Food,1,10.78
110495,107,water cup,NA Beverage,1,0.0
110495,107,water cup,NA Beverage,1,0.0
110495,48,Lemon Blueberry Cookie,Food,1,3.5
110495,86,The Jam,Food,1,15.07
110496,89,The Shrimp,Food,1,15.42
110496,76,Soda,NA Beverage,1,2.95
110497,93,To Go Utensils,Food,1,0.0
110497,30,Fritter Banh Mi,Food,1,10.59
110497,46,Large Kimchi Fry,Food,1,13.38
110498,81,Spring Rolls,Food,1,6.52
110498,89,The Shrimp,Food,1,15.42
110498,87,The Pao,Food,1,13.41
110498,58,Pork Banh Mi,Food,1,10.81
110499,33,Full Baguette,Food,1,1.0
110499,57,Plain Salad,Food,1,13.48
110499,88,The Pesto,Food,1,13.44
110499,58,Pork Banh Mi,Food,1,10.81
110499,76,Soda,NA Beverage,1,2.95
110500,46,Large Kimchi Fry,Food,1,13.38
110500,29,Fritter App,Food,1,6.54
110500,76,Soda,NA Beverage,1,2.95
110500,74,Small Kimchi Fry,Food,1,9.65
110500,74,Small Kimchi Fry,Food,1,9.65
110501,107,water cup,NA Beverage,1,0.0
110501,13,Children's Popcorn Chicken,Food,1,5.98
110502,26,Fried Chicken Salad,Food,1,11.92
