order_id,order_timestamp,party_size,order_total,item_count,order_date,has_event,event_count,max_event_attendance,closest_event_distance
111708,2025-05-26 19:15:00,4,36.77,5,2025-05-26,0,0,0,99.0
111709,2025-05-26 19:54:00,3,45.42,5,2025-05-26,0,0,0,99.0
111710,2025-05-26 19:31:00,2,26.61,3,2025-05-26,0,0,0,99.0
111711,2025-05-26 19:26:00,6,42.91,6,2025-05-26,0,0,0,99.0
111712,2025-05-26 19:43:00,2,15.56,2,2025-05-26,0,0,0,99.0
111713,2025-05-26 19:27:00,2,17.66,2,2025-05-26,0,0,0,99.0
111714,2025-05-26 19:28:00,3,29.97,4,2025-05-26,0,0,0,99.0
111715,2025-05-26 19:32:00,2,23.37,4,2025-05-26,0,0,0,99.0
111716,2025-05-26 19:19:00,3,42.09,5,2025-05-26,0,0,0,99.0
111717,2025-05-26 19:01:00,4,52.27,5,2025-05-26,0,0,0,99.0
111718,2025-05-26 19:12:00,2,6.75,2,2025-05-26,0,0,0,99.0
111719,2025-05-26 19:03:00,3,24.72,4,2025-05-26,0,0,0,99.0
111720,2025-05-26 19:27:00,2,23.17,3,2025-05-26,0,0,0,99.0
111721,2025-05-26 19:36:00,3,39.95,5,2025-05-26,0,0,0,99.0
111722,2025-05-26 19:03:00,1,26.89,3,2025-05-26,0,0,0,99.0
111723,2025-05-26 19:50:00,3,30.1,5,2025-05-26,0,0,0,99.0
111724,2025-05-26 19:44:00,2,24.89,2,2025-05-26,0,0,0,99.0
111725,2025-05-26 19:10:00,2,38.3,4,2025-05-26,0,0,0,99.0
111726,2025-05-27 12:32:00,1,36.73,3,2025-05-27,0,0,0,99.0
111727,2025-05-27 12:38:00,4,59.04,6,2025-05-27,0,0,0,99.0
111728,2025-05-27 12:02:00,1,19.84,2,2025-05-27,0,0,0,99.0
111729,2025-05-27 12:07:00,6,52.74,6,2025-05-27,0,0,0,99.0
111730,2025-05-27 12:45:00,5,69.58,7,2025-05-27,0,0,0,99.0
111731,2025-05-27 12:43:00,4,51.26,4,2025-05-27,0,0,0,99.0
111732,2025-05-27 12:43:00,2,27.95,2,2025-05-27,0,0,0,99.0
111733,2025-05-27 12:30:00,5,65.54,6,2025-05-27,0,0,0,99.0
111734,2025-05-27 12:30:00,2,14.94,3,2025-05-27,0,0,0,99.0
111735,2025-05-27 12:35:00,2,50.59,4,2025-05-27,0,0,0,99.0
111736,2025-05-27 12:28:00,3,10.15,3,2025-05-27,0,0,0,99.0
111737,2025-05-27 12:32:00,5,55.83,7,2025-05-27,0,0,0,99.0
111738,2025-05-27 12:14:00,2,28.27,3,2025-05-27,0,0,0,99.0
111739,2025-05-27 12:10:00,2,16.68,3,2025-05-27,0,0,0,99.0
111740,2025-05-27 12:16:00,2,14.52,2,2025-05-27,0,0,0,99.0
111741,2025-05-27 12:34:00,5,61.04,7,2025-05-27,0,0,0,99.0
111742,2025-05-27 12:17:00,1,0.0,1,2025-05-27,0,0,0,99.0
111743,2025-05-27 12:19:00,3,24.36,3,2025-05-27,0,0,0,99.0
111744,2025-05-27 19:57:00,3,34.74,3,2025-05-27,0,0,0,99.0
111745,2025-05-27 19:42:00,3,30.89,3,2025-05-27,0,0,0,99.0
111746,2025-05-27 19:58:00,2,17.7,3,2025-05-27,0,0,0,99.0
111747,2025-05-27 19:57:00,2,19.84,2,2025-05-27,0,0,0,99.0
111748,2025-05-27 19:47:00,5,54.68,5,2025-05-27,0,0,0,99.0
111749,2025-05-27 19:34:00,3,24.46,3,2025-05-27,0,0,0,99.0
111750,2025-05-27 19:50:00,8,77.37,9,2025-05-27,0,0,0,99.0
111751,2025-05-27 19:16:00,2,45.17,4,2025-05-27,0,0,0,99.0
111752,2025-05-27 19:50:00,2,14.45,2,2025-05-27,0,0,0,99.0
111753,2025-05-27 19:02:00,5,40.38,6,2025-05-27,0,0,0,99.0
111754,2025-05-27 19:01:00,2,27.45,3,2025-05-27,0,0,0,99.0
111755,2025-05-27 19:28:00,4,26.25,4,2025-05-27,0,0,0,99.0
111756,2025-05-27 19:10:00,2,25.26,4,2025-05-27,0,0,0,99.0
111757,2025-05-27 19:21:00,3,33.19,3,2025-05-27,0,0,0,99.0
111758,2025-05-27 19:27:00,2,11.68,3,2025-05-27,0,0,0,99.0
111759,2025-05-27 19:48:00,5,62.9,6,2025-05-27,0,0,0,99.0
111760,2025-05-27 19:00:00,3,30.67,3,2025-05-27,0,0,0,99.0
111761,2025-05-27 19:36:00,6,75.75,7,2025-05-27,0,0,0,99.0
111762,2025-05-27 19:20:00,2,4.27,2,2025-05-27,0,0,0,99.0
111763,2025-05-27 19:44:00,1,14.92,2,2025-05-27,0,0,0,99.0
111764,2025-05-27 19:06:00,2,16.37,2,2025-05-27,0,0,0,99.0
111765,2025-05-27 19:37:00,2,38.23,4,2025-05-27,0,0,0,99.0
111766,2025-05-27 19:37:00,2,27.16,3,2025-05-27,0,0,0,99.0
111767,2025-05-27 19:00:00,5,59.25,5,2025-05-27,0,0,0,99.0
111768,2025-05-27 19:15:00,3,58.82,5,2025-05-27,0,0,0,99.0
111769,2025-05-27 19:17:00,8,67.45,8,2025-05-27,0,0,0,99.0
111770,2025-05-27 19:26:00,3,49.6,4,2025-05-27,0,0,0,99.0
111771,2025-05-27 19:50:00,3,41.73,4,2025-05-27,0,0,0,99.0
111772,2025-05-27 19:19:00,2,40.83,4,2025-05-27,0,0,0,99.0
111773,2025-05-27 19:11:00,1,21.56,2,2025-05-27,0,0,0,99.0
111774,2025-05-27 19:37:00,2,24.02,4,2025-05-27,0,0,0,99.0
111775,2025-05-27 19:03:00,3,39.18,4,2025-05-27,0,0,0,99.0
111776,2025-05-27 19:29:00,3,32.0,5,2025-05-27,0,0,0,99.0
111777,2025-05-27 19:51:00,3,50.04,5,2025-05-27,0,0,0,99.0
111778,2025-05-27 19:51:00,3,39.08,3,2025-05-27,0,0,0,99.0
111779,2025-05-27 19:31:00,5,62.85,6,2025-05-27,0,0,0,99.0
111780,2025-05-27 19:04:00,2,10.89,4,2025-05-27,0,0,0,99.0
111781,2025-05-27 19:24:00,5,42.6,5,2025-05-27,0,0,0,99.0
111782,2025-05-27 19:38:00,3,36.36,3,2025-05-27,0,0,0,99.0
111783,2025-05-27 19:07:00,2,35.24,4,2025-05-27,0,0,0,99.0
111784,2025-05-27 19:06:00,3,33.11,5,2025-05-27,0,0,0,99.0
111785,2025-05-27 19:12:00,3,47.97,5,2025-05-27,0,0,0,99.0
111786,2025-05-27 19:26:00,2,27.07,2,2025-05-27,0,0,0,99.0
111787,2025-05-28 12:44:00,2,26.6,4,2025-05-28,0,0,0,99.0
111788,2025-05-28 12:23:00,3,28.67,3,2025-05-28,0,0,0,99.0
111789,2025-05-28 12:29:00,2,6.97,2,2025-05-28,0,0,0,99.0
111790,2025-05-28 12:56:00,1,33.5,3,2025-05-28,0,0,0,99.0
111791,2025-05-28 12:28:00,1,29.96,2,2025-05-28,0,0,0,99.0
111792,2025-05-28 12:56:00,2,14.03,2,2025-05-28,0,0,0,99.0
111793,2025-05-28 12:38:00,1,24.26,3,2025-05-28,0,0,0,99.0
111794,2025-05-28 12:01:00,2,26.43,3,2025-05-28,0,0,0,99.0
111795,2025-05-28 12:28:00,5,41.8,6,2025-05-28,0,0,0,99.0
111796,2025-05-28 12:53:00,2,34.51,3,2025-05-28,0,0,0,99.0
111797,2025-05-28 12:13:00,2,44.99,3,2025-05-28,0,0,0,99.0
111798,2025-05-28 12:27:00,2,28.08,3,2025-05-28,0,0,0,99.0
111799,2025-05-28 12:13:00,4,39.82,4,2025-05-28,0,0,0,99.0
111800,2025-05-28 12:39:00,2,41.62,4,2025-05-28,0,0,0,99.0
111801,2025-05-28 12:11:00,5,80.14,6,2025-05-28,0,0,0,99.0
111802,2025-05-28 12:49:00,2,15.85,2,2025-05-28,0,0,0,99.0
111803,2025-05-28 12:56:00,3,37.89,4,2025-05-28,0,0,0,99.0
111804,2025-05-28 12:33:00,2,28.25,2,2025-05-28,0,0,0,99.0
111805,2025-05-28 12:00:00,5,44.02,6,2025-05-28,0,0,0,99.0
111806,2025-05-28 12:42:00,6,71.61,8,2025-05-28,0,0,0,99.0
111807,2025-05-28 12:01:00,2,0.0,3,2025-05-28,0,0,0,99.0
111808,2025-05-28 12:13:00,1,1.08,1,2025-05-28,0,0,0,99.0
111809,2025-05-28 12:21:00,2,32.59,4,2025-05-28,0,0,0,99.0
111810,2025-05-28 12:59:00,3,46.65,3,2025-05-28,0,0,0,99.0
111811,2025-05-28 12:13:00,2,46.23,4,2025-05-28,0,0,0,99.0
111812,2025-05-28 12:59:00,5,47.62,6,2025-05-28,0,0,0,99.0
111813,2025-05-28 12:13:00,5,77.31,7,2025-05-28,0,0,0,99.0
111814,2025-05-28 12:28:00,1,17.66,2,2025-05-28,0,0,0,99.0
111815,2025-05-28 12:26:00,2,26.05,2,2025-05-28,0,0,0,99.0
111816,2025-05-28 19:36:00,2,23.31,2,2025-05-28,0,0,0,99.0
111817,2025-05-28 19:09:00,3,29.24,3,2025-05-28,0,0,0,99.0
111818,2025-05-28 19:04:00,4,35.93,5,2025-05-28,0,0,0,99.0
111819,2025-05-28 19:53:00,2,31.27,4,2025-05-28,0,0,0,99.0
111820,2025-05-28 19:40:00,4,22.44,4,2025-05-28,0,0,0,99.0
111821,2025-05-28 19:45:00,3,34.95,4,2025-05-28,0,0,0,99.0
111822,2025-05-28 19:04:00,2,29.87,3,2025-05-28,0,0,0,99.0
111823,2025-05-28 19:57:00,2,26.15,3,2025-05-28,0,0,0,99.0
111824,2025-05-28 19:13:00,4,44.23,6,2025-05-28,0,0,0,99.0
111825,2025-05-28 19:50:00,2,26.02,3,2025-05-28,0,0,0,99.0
111826,2025-05-28 19:45:00,6,51.06,7,2025-05-28,0,0,0,99.0
111827,2025-05-28 19:15:00,2,33.6,4,2025-05-28,0,0,0,99.0
111828,2025-05-28 19:53:00,2,19.46,3,2025-05-28,0,0,0,99.0
111829,2025-05-28 19:42:00,3,30.89,4,2025-05-28,0,0,0,99.0
111830,2025-05-28 19:05:00,5,53.48,5,2025-05-28,0,0,0,99.0
111831,2025-05-28 19:49:00,4,17.68,5,2025-05-28,0,0,0,99.0
111832,2025-05-28 19:25:00,3,44.56,4,2025-05-28,0,0,0,99.0
111833,2025-05-28 19:48:00,2,0.0,2,2025-05-28,0,0,0,99.0
111834,2025-05-28 19:04:00,2,33.19,4,2025-05-28,0,0,0,99.0
111835,2025-05-28 19:18:00,4,58.58,5,2025-05-28,0,0,0,99.0
111836,2025-05-28 19:33:00,5,64.22,7,2025-05-28,0,0,0,99.0
111837,2025-05-28 19:46:00,4,39.07,5,2025-05-28,0,0,0,99.0
111838,2025-05-28 19:33:00,2,28.95,2,2025-05-28,0,0,0,99.0
111839,2025-05-28 19:28:00,3,29.31,3,2025-05-28,0,0,0,99.0
111840,2025-05-28 19:08:00,4,54.48,5,2025-05-28,0,0,0,99.0
111841,2025-05-28 19:25:00,4,35.38,5,2025-05-28,0,0,0,99.0
111842,2025-05-28 19:42:00,5,55.11,7,2025-05-28,0,0,0,99.0
111843,2025-05-28 19:43:00,2,40.76,3,2025-05-28,0,0,0,99.0
111844,2025-05-28 19:58:00,2,3.19,2,2025-05-28,0,0,0,99.0
111845,2025-05-28 19:23:00,2,29.37,2,2025-05-28,0,0,0,99.0
111846,2025-05-28 19:24:00,3,31.55,3,2025-05-28,0,0,0,99.0
111847,2025-05-28 19:06:00,3,30.68,5,2025-05-28,0,0,0,99.0
111848,2025-05-28 19:46:00,3,30.61,3,2025-05-28,0,0,0,99.0
111849,2025-05-28 19:16:00,2,15.83,2,2025-05-28,0,0,0,99.0
111850,2025-05-28 19:20:00,4,35.37,5,2025-05-28,0,0,0,99.0
111851,2025-05-28 19:43:00,4,31.14,4,2025-05-28,0,0,0,99.0
111852,2025-05-28 19:07:00,2,20.94,2,2025-05-28,0,0,0,99.0
111853,2025-05-28 19:22:00,2,21.67,3,2025-05-28,0,0,0,99.0
111854,2025-05-28 19:29:00,2,13.53,2,2025-05-28,0,0,0,99.0
111855,2025-05-28 19:17:00,2,31.14,3,2025-05-28,0,0,0,99.0
111856,2025-05-28 19:35:00,6,71.31,8,2025-05-28,0,0,0,99.0
111857,2025-05-28 19:42:00,3,51.8,5,2025-05-28,0,0,0,99.0
111858,2025-05-28 19:46:00,4,42.12,6,2025-05-28,0,0,0,99.0
111859,2025-05-28 19:07:00,1,30.69,3,2025-05-28,0,0,0,99.0
111860,2025-05-28 19:47:00,4,40.08,5,2025-05-28,0,0,0,99.0
111861,2025-05-28 19:51:00,1,18.26,2,2025-05-28,0,0,0,99.0
111862,2025-05-28 19:03:00,2,10.23,2,2025-05-28,0,0,0,99.0
111863,2025-05-28 19:05:00,2,41.67,4,2025-05-28,0,0,0,99.0
111864,2025-05-28 19:08:00,2,39.38,4,2025-05-28,0,0,0,99.0
111865,2025-05-28 19:28:00,1,37.83,3,2025-05-28,0,0,0,99.0
111866,2025-05-28 19:59:00,2,27.5,3,2025-05-28,0,0,0,99.0
111867,2025-05-28 19:08:00,2,15.46,2,2025-05-28,0,0,0,99.0
111868,2025-05-28 19:21:00,2,21.28,2,2025-05-28,0,0,0,99.0
111869,2025-05-28 19:16:00,2,10.89,4,2025-05-28,0,0,0,99.0
111870,2025-05-28 19:07:00,2,14.86,4,2025-05-28,0,0,0,99.0
111871,2025-05-28 19:50:00,5,42.06,5,2025-05-28,0,0,0,99.0
111872,2025-05-28 19:17:00,4,59.51,6,2025-05-28,0,0,0,99.0
111873,2025-05-28 19:09:00,3,49.16,5,2025-05-28,0,0,0,99.0
111874,2025-05-28 19:25:00,3,31.41,3,2025-05-28,0,0,0,99.0
111875,2025-05-28 19:32:00,5,59.94,7,2025-05-28,0,0,0,99.0
111876,2025-05-28 19:12:00,5,33.02,5,2025-05-28,0,0,0,99.0
111877,2025-05-28 19:29:00,3,58.47,5,2025-05-28,0,0,0,99.0
111878,2025-05-28 19:21:00,6,59.99,7,2025-05-28,0,0,0,99.0
111879,2025-05-28 19:34:00,3,27.44,4,2025-05-28,0,0,0,99.0
111880,2025-05-28 19:07:00,2,19.46,2,2025-05-28,0,0,0,99.0
111881,2025-05-28 19:34:00,2,28.93,3,2025-05-28,0,0,0,99.0
111882,2025-05-28 19:48:00,1,35.42,3,2025-05-28,0,0,0,99.0
111883,2025-05-28 19:48:00,4,44.8,6,2025-05-28,0,0,0,99.0
111884,2025-05-29 12:25:00,4,43.95,5,2025-05-29,0,0,0,99.0
111885,2025-05-29 12:20:00,5,70.9,6,2025-05-29,0,0,0,99.0
111886,2025-05-29 12:18:00,3,26.81,3,2025-05-29,0,0,0,99.0
111887,2025-05-29 12:29:00,3,29.21,3,2025-05-29,0,0,0,99.0
111888,2025-05-29 12:52:00,1,0.0,1,2025-05-29,0,0,0,99.0
111889,2025-05-29 12:05:00,2,21.41,3,2025-05-29,0,0,0,99.0
111890,2025-05-29 12:55:00,2,11.68,2,2025-05-29,0,0,0,99.0
111891,2025-05-29 12:00:00,1,15.35,2,2025-05-29,0,0,0,99.0
111892,2025-05-29 12:00:00,2,23.62,3,2025-05-29,0,0,0,99.0
111893,2025-05-29 12:23:00,3,46.45,5,2025-05-29,0,0,0,99.0
111894,2025-05-29 12:09:00,2,21.01,3,2025-05-29,0,0,0,99.0
111895,2025-05-29 12:07:00,4,43.58,5,2025-05-29,0,0,0,99.0
111896,2025-05-29 12:21:00,3,45.58,5,2025-05-29,0,0,0,99.0
111897,2025-05-29 12:11:00,2,18.83,4,2025-05-29,0,0,0,99.0
111898,2025-05-29 12:54:00,3,40.83,4,2025-05-29,0,0,0,99.0
111899,2025-05-29 12:25:00,2,27.84,4,2025-05-29,0,0,0,99.0
111900,2025-05-29 12:44:00,3,15.05,3,2025-05-29,0,0,0,99.0
111901,2025-05-29 12:19:00,3,52.79,5,2025-05-29,0,0,0,99.0
111902,2025-05-29 12:43:00,8,93.56,10,2025-05-29,0,0,0,99.0
111903,2025-05-29 12:35:00,3,41.55,3,2025-05-29,0,0,0,99.0
111904,2025-05-29 12:17:00,5,41.5,5,2025-05-29,0,0,0,99.0
111905,2025-05-29 12:12:00,4,54.74,5,2025-05-29,0,0,0,99.0
111906,2025-05-29 12:18:00,1,14.27,2,2025-05-29,0,0,0,99.0
111907,2025-05-29 12:48:00,2,53.8,4,2025-05-29,0,0,0,99.0
111908,2025-05-29 12:58:00,1,24.89,2,2025-05-29,0,0,0,99.0
111909,2025-05-29 12:53:00,3,32.14,4,2025-05-29,0,0,0,99.0
111910,2025-05-29 12:46:00,2,28.75,3,2025-05-29,0,0,0,99.0
111911,2025-05-29 12:33:00,4,31.31,4,2025-05-29,0,0,0,99.0
111912,2025-05-29 12:45:00,4,47.69,6,2025-05-29,0,0,0,99.0
111913,2025-05-29 12:43:00,2,35.79,4,2025-05-29,0,0,0,99.0
111914,2025-05-29 19:47:00,5,71.35,7,2025-05-29,0,0,0,99.0
111915,2025-05-29 19:43:00,6,56.67,6,2025-05-29,0,0,0,99.0
111916,2025-05-29 19:20:00,3,45.65,5,2025-05-29,0,0,0,99.0
111917,2025-05-29 19:03:00,1,28.75,3,2025-05-29,0,0,0,99.0
111918,2025-05-29 19:46:00,5,25.58,5,2025-05-29,0,0,0,99.0
111919,2025-05-29 19:31:00,3,24.6,4,2025-05-29,0,0,0,99.0
111920,2025-05-29 19:17:00,4,47.93,5,2025-05-29,0,0,0,99.0
111921,2025-05-29 19:14:00,2,24.01,4,2025-05-29,0,0,0,99.0
111922,2025-05-29 19:56:00,2,15.56,2,2025-05-29,0,0,0,99.0
111923,2025-05-29 19:54:00,4,28.08,4,2025-05-29,0,0,0,99.0
111924,2025-05-29 19:31:00,5,51.91,6,2025-05-29,0,0,0,99.0
111925,2025-05-29 19:38:00,1,11.57,1,2025-05-29,0,0,0,99.0
111926,2025-05-29 19:00:00,2,26.2,4,2025-05-29,0,0,0,99.0
111927,2025-05-29 19:14:00,5,55.17,6,2025-05-29,0,0,0,99.0
111928,2025-05-29 19:39:00,1,29.24,3,2025-05-29,0,0,0,99.0
111929,2025-05-29 19:43:00,2,36.12,4,2025-05-29,0,0,0,99.0
111930,2025-05-29 19:37:00,5,34.17,5,2025-05-29,0,0,0,99.0
111931,2025-05-29 19:49:00,2,10.23,2,2025-05-29,0,0,0,99.0
111932,2025-05-29 19:21:00,2,43.37,3,2025-05-29,0,0,0,99.0
111933,2025-05-29 19:50:00,3,24.75,3,2025-05-29,0,0,0,99.0
111934,2025-05-29 19:36:00,3,40.63,3,2025-05-29,0,0,0,99.0
111935,2025-05-29 19:34:00,5,63.16,6,2025-05-29,0,0,0,99.0
111936,2025-05-29 19:22:00,5,58.7,6,2025-05-29,0,0,0,99.0
111937,2025-05-29 19:25:00,5,55.66,6,2025-05-29,0,0,0,99.0
111938,2025-05-29 19:51:00,4,36.84,5,2025-05-29,0,0,0,99.0
111939,2025-05-29 19:43:00,4,52.55,6,2025-05-29,0,0,0,99.0
111940,2025-05-29 19:01:00,3,30.94,5,2025-05-29,0,0,0,99.0
111941,2025-05-29 19:54:00,3,40.93,4,2025-05-29,0,0,0,99.0
111942,2025-05-29 19:51:00,5,80.68,7,2025-05-29,0,0,0,99.0
111943,2025-05-29 19:53:00,3,40.96,5,2025-05-29,0,0,0,99.0
111944,2025-05-29 19:41:00,2,40.66,4,2025-05-29,0,0,0,99.0
111945,2025-05-29 19:10:00,4,32.79,4,2025-05-29,0,0,0,99.0
111946,2025-05-29 19:29:00,8,96.57,8,2025-05-29,0,0,0,99.0
111947,2025-05-29 19:51:00,5,64.39,7,2025-05-29,0,0,0,99.0
111948,2025-05-29 19:30:00,5,80.81,6,2025-05-29,0,0,0,99.0
111949,2025-05-29 19:35:00,2,32.78,3,2025-05-29,0,0,0,99.0
111950,2025-05-29 19:07:00,2,24.51,4,2025-05-29,0,0,0,99.0
111951,2025-05-29 19:00:00,4,45.69,4,2025-05-29,0,0,0,99.0
111952,2025-05-29 19:36:00,2,23.3,2,2025-05-29,0,0,0,99.0
111953,2025-05-29 19:46:00,5,41.39,6,2025-05-29,0,0,0,99.0
111954,2025-05-29 19:57:00,5,61.64,7,2025-05-29,0,0,0,99.0
111955,2025-05-29 19:25:00,3,41.82,3,2025-05-29,0,0,0,99.0
111956,2025-05-29 19:52:00,5,32.27,5,2025-05-29,0,0,0,99.0
111957,2025-05-29 19:02:00,5,24.67,6,2025-05-29,0,0,0,99.0
111958,2025-05-29 19:03:00,2,28.91,2,2025-05-29,0,0,0,99.0
111959,2025-05-29 19:04:00,5,46.49,7,2025-05-29,0,0,0,99.0
111960,2025-05-29 19:04:00,3,32.98,4,2025-05-29,0,0,0,99.0
111961,2025-05-29 19:43:00,1,12.06,1,2025-05-29,0,0,0,99.0
111962,2025-05-29 19:39:00,4,27.38,4,2025-05-29,0,0,0,99.0
111963,2025-05-29 19:35:00,2,46.64,4,2025-05-29,0,0,0,99.0
111964,2025-05-29 19:46:00,3,31.74,4,2025-05-29,0,0,0,99.0
111965,2025-05-29 19:25:00,2,24.19,4,2025-05-29,0,0,0,99.0
111966,2025-05-29 19:38:00,2,24.94,3,2025-05-29,0,0,0,99.0
111967,2025-05-29 19:12:00,1,4.52,1,2025-05-29,0,0,0,99.0
111968,2025-05-29 19:30:00,2,6.46,2,2025-05-29,0,0,0,99.0
111969,2025-05-29 19:48:00,2,24.47,4,2025-05-29,0,0,0,99.0
111970,2025-05-29 19:50:00,2,18.74,3,2025-05-29,0,0,0,99.0
111971,2025-05-29 19:28:00,4,38.33,4,2025-05-29,0,0,0,99.0
111972,2025-05-29 19:04:00,2,16.56,3,2025-05-29,0,0,0,99.0
111973,2025-05-29 19:07:00,2,36.13,4,2025-05-29,0,0,0,99.0
111974,2025-05-29 19:09:00,4,37.66,5,2025-05-29,0,0,0,99.0
111975,2025-05-29 19:09:00,6,59.27,8,2025-05-29,0,0,0,99.0
111976,2025-05-29 19:41:00,2,24.13,3,2025-05-29,0,0,0,99.0
111977,2025-05-29 19:14:00,4,52.52,4,2025-05-29,0,0,0,99.0
111978,2025-05-29 19:02:00,2,18.05,4,2025-05-29,0,0,0,99.0
111979,2025-05-29 19:24:00,2,47.74,4,2025-05-29,0,0,0,99.0
111980,2025-05-29 19:10:00,1,33.13,3,2025-05-29,0,0,0,99.0
111981,2025-05-29 19:49:00,1,24.89,2,2025-05-29,0,0,0,99.0
111982,2025-05-29 19:08:00,4,17.2,4,2025-05-29,0,0,0,99.0
111983,2025-05-29 19:32:00,2,14.52,3,2025-05-29,0,0,0,99.0
111984,2025-05-30 12:10:00,6,63.47,8,2025-05-30,0,0,0,99.0
111985,2025-05-30 12:45:00,2,26.05,2,2025-05-30,0,0,0,99.0
111986,2025-05-30 12:14:00,3,44.79,5,2025-05-30,0,0,0,99.0
111987,2025-05-30 12:17:00,5,51.68,5,2025-05-30,0,0,0,99.0
111988,2025-05-30 12:37:00,2,19.46,2,2025-05-30,0,0,0,99.0
111989,2025-05-30 12:20:00,4,43.01,6,2025-05-30,0,0,0,99.0
111990,2025-05-30 12:55:00,3,33.49,3,2025-05-30,0,0,0,99.0
111991,2025-05-30 12:17:00,2,20.78,3,2025-05-30,0,0,0,99.0
111992,2025-05-30 12:33:00,2,17.63,2,2025-05-30,0,0,0,99.0
111993,2025-05-30 12:15:00,2,7.56,2,2025-05-30,0,0,0,99.0
111994,2025-05-30 12:24:00,2,48.08,4,2025-05-30,0,0,0,99.0
111995,2025-05-30 12:23:00,2,29.59,4,2025-05-30,0,0,0,99.0
111996,2025-05-30 12:40:00,1,3.19,1,2025-05-30,0,0,0,99.0
111997,2025-05-30 12:01:00,2,29.08,3,2025-05-30,0,0,0,99.0
111998,2025-05-30 12:35:00,3,28.55,4,2025-05-30,0,0,0,99.0
111999,2025-05-30 12:31:00,2,20.78,3,2025-05-30,0,0,0,99.0
112000,2025-05-30 12:21:00,2,15.09,2,2025-05-30,0,0,0,99.0
112001,2025-05-30 12:39:00,2,21.05,3,2025-05-30,0,0,0,99.0
112002,2025-05-30 12:11:00,2,38.77,4,2025-05-30,0,0,0,99.0
112003,2025-05-30 12:13:00,6,83.34,8,2025-05-30,0,0,0,99.0
112004,2025-05-30 12:32:00,5,53.85,5,2025-05-30,0,0,0,99.0
112005,2025-05-30 12:45:00,2,13.77,3,2025-05-30,0,0,0,99.0
112006,2025-05-30 12:08:00,1,16.71,2,2025-05-30,0,0,0,99.0
112007,2025-05-30 12:14:00,2,28.93,2,2025-05-30,0,0,0,99.0
112008,2025-05-30 12:26:00,2,21.44,3,2025-05-30,0,0,0,99.0
112009,2025-05-30 12:18:00,4,20.39,5,2025-05-30,0,0,0,99.0
112010,2025-05-30 12:28:00,2,30.94,4,2025-05-30,0,0,0,99.0
112011,2025-05-30 12:38:00,3,44.31,5,2025-05-30,0,0,0,99.0
112012,2025-05-30 12:04:00,2,9.65,2,2025-05-30,0,0,0,99.0
112013,2025-05-30 19:53:00,2,57.22,4,2025-05-30,0,0,0,99.0
112014,2025-05-30 19:25:00,4,33.67,4,2025-05-30,0,0,0,99.0
112015,2025-05-30 19:51:00,2,49.76,4,2025-05-30,0,0,0,99.0
112016,2025-05-30 19:07:00,3,17.81,3,2025-05-30,0,0,0,99.0
112017,2025-05-30 19:03:00,2,33.27,4,2025-05-30,0,0,0,99.0
112018,2025-05-30 19:16:00,2,31.65,3,2025-05-30,0,0,0,99.0
112019,2025-05-30 19:00:00,2,25.77,2,2025-05-30,0,0,0,99.0
112020,2025-05-30 19:53:00,2,56.04,4,2025-05-30,0,0,0,99.0
112021,2025-05-30 19:48:00,2,21.41,4,2025-05-30,0,0,0,99.0
112022,2025-05-30 19:51:00,2,40.01,3,2025-05-30,0,0,0,99.0
112023,2025-05-30 19:53:00,4,29.2,4,2025-05-30,0,0,0,99.0
112024,2025-05-30 19:25:00,2,49.74,4,2025-05-30,0,0,0,99.0
112025,2025-05-30 19:37:00,2,12.59,2,2025-05-30,0,0,0,99.0
112026,2025-05-30 19:55:00,2,3.19,2,2025-05-30,0,0,0,99.0
112027,2025-05-30 19:49:00,2,27.06,2,2025-05-30,0,0,0,99.0
112028,2025-05-30 19:23:00,1,24.71,3,2025-05-30,0,0,0,99.0
112029,2025-05-30 19:03:00,2,27.06,2,2025-05-30,0,0,0,99.0
112030,2025-05-30 19:52:00,2,16.24,3,2025-05-30,0,0,0,99.0
112031,2025-05-30 19:27:00,4,62.52,5,2025-05-30,0,0,0,99.0
112032,2025-05-30 19:19:00,1,19.46,3,2025-05-30,0,0,0,99.0
112033,2025-05-30 19:44:00,5,63.63,5,2025-05-30,0,0,0,99.0
112034,2025-05-30 19:32:00,3,35.48,5,2025-05-30,0,0,0,99.0
112035,2025-05-30 19:35:00,6,96.7,8,2025-05-30,0,0,0,99.0
112036,2025-05-30 19:29:00,2,29.34,3,2025-05-30,0,0,0,99.0
112037,2025-05-30 19:10:00,2,9.65,2,2025-05-30,0,0,0,99.0
112038,2025-05-30 19:10:00,1,20.85,3,2025-05-30,0,0,0,99.0
112039,2025-05-30 19:06:00,2,21.85,3,2025-05-30,0,0,0,99.0
112040,2025-05-30 19:07:00,3,46.88,4,2025-05-30,0,0,0,99.0
112041,2025-05-30 19:54:00,2,59.23,4,2025-05-30,0,0,0,99.0
112042,2025-05-30 19:50:00,2,43.78,3,2025-05-30,0,0,0,99.0
112043,2025-05-30 19:42:00,3,29.0,5,2025-05-30,0,0,0,99.0
112044,2025-05-30 19:41:00,2,24.51,3,2025-05-30,0,0,0,99.0
112045,2025-05-30 19:55:00,2,42.81,3,2025-05-30,0,0,0,99.0
112046,2025-05-30 19:29:00,2,20.05,2,2025-05-30,0,0,0,99.0
112047,2025-05-30 19:51:00,3,37.63,5,2025-05-30,0,0,0,99.0
