order_id,order_timestamp,party_size,order_total,item_count
111628,2025-05-25 19:04:00,3,45.0,5
111629,2025-05-25 19:22:00,3,48.23,5
111630,2025-05-25 19:21:00,5,70.89,7
111631,2025-05-25 19:52:00,8,63.09,9
111632,2025-05-25 19:57:00,2,37.08,3
111633,2025-05-25 19:23:00,2,60.65,4
111634,2025-05-25 19:32:00,4,66.62,6
111635,2025-05-25 19:02:00,5,55.44,6
111636,2025-05-25 19:42:00,2,37.49,4
111637,2025-05-25 19:31:00,3,54.82,5
111638,2025-05-25 19:18:00,2,22.44,3
111639,2025-05-25 19:29:00,2,52.18,4
111640,2025-05-25 19:51:00,2,9.65,2
111641,2025-05-25 19:51:00,2,24.87,2
111642,2025-05-25 19:24:00,5,53.26,5
111643,2025-05-25 19:41:00,2,15.35,2
111644,2025-05-25 19:06:00,3,21.34,3
111645,2025-05-25 19:23:00,3,28.39,4
111646,2025-05-25 19:53:00,2,18.32,4
111647,2025-05-25 19:42:00,8,85.1,10
111648,2025-05-25 19:09:00,2,33.98,3
111649,2025-05-25 19:24:00,3,25.34,3
111650,2025-05-25 19:22:00,2,20.89,3
111651,2025-05-25 19:56:00,3,45.61,5
111652,2025-05-25 19:45:00,4,41.98,6
111653,2025-05-25 19:06:00,2,15.77,2
111654,2025-05-25 19:04:00,2,14.45,2
111655,2025-05-26 12:14:00,1,21.52,2
111656,2025-05-26 12:50:00,4,69.25,6
111657,2025-05-26 12:04:00,6,47.81,7
111658,2025-05-26 12:39:00,8,71.47,8
111659,2025-05-26 12:27:00,2,40.38,3
111660,2025-05-26 12:47:00,3,39.31,3
111661,2025-05-26 12:28:00,2,7.04,2
111662,2025-05-26 12:42:00,1,9.75,1
111663,2025-05-26 12:43:00,1,29.34,3
111664,2025-05-26 12:10:00,1,17.38,3
111665,2025-05-26 12:27:00,3,37.76,4
111666,2025-05-26 12:36:00,2,9.94,3
111667,2025-05-26 12:46:00,4,56.47,4
111668,2025-05-26 12:12:00,2,40.42,3
111669,2025-05-26 12:25:00,3,54.15,5
111670,2025-05-26 12:08:00,8,107.48,9
111671,2025-05-26 12:03:00,4,55.35,5
111672,2025-05-26 12:06:00,3,32.18,3
111673,2025-05-26 12:05:00,1,41.31,3
111674,2025-05-26 12:59:00,1,23.93,3
111675,2025-05-26 12:44:00,6,55.9,6
111676,2025-05-26 19:33:00,6,58.8,7
111677,2025-05-26 19:30:00,1,11.86,2
111678,2025-05-26 19:48:00,3,26.62,3
111679,2025-05-26 19:18:00,2,17.97,3
111680,2025-05-26 19:47:00,2,30.64,4
111681,2025-05-26 19:03:00,8,90.85,10
111682,2025-05-26 19:58:00,5,31.3,5
111683,2025-05-26 19:22:00,1,24.89,2
111684,2025-05-26 19:54:00,8,81.73,9
111685,2025-05-26 19:09:00,2,14.2,4
111686,2025-05-26 19:04:00,4,44.81,6
111687,2025-05-26 19:53:00,2,30.22,4
111688,2025-05-26 19:36:00,2,20.78,2
111689,2025-05-26 19:25:00,5,62.44,7
111690,2025-05-26 19:36:00,5,46.04,6
111691,2025-05-26 19:59:00,2,32.82,3
111692,2025-05-26 19:20:00,2,38.81,4
111693,2025-05-26 19:27:00,2,0.0,2
111694,2025-05-26 19:42:00,1,6.37,2
111695,2025-05-26 19:02:00,2,25.7,3
111696,2025-05-26 19:29:00,2,39.75,4
111697,2025-05-26 19:25:00,2,20.82,4
111698,2025-05-26 19:32:00,2,4.27,2
111699,2025-05-26 19:54:00,2,18.67,3
111700,2025-05-26 19:23:00,2,3.19,2
111701,2025-05-26 19:32:00,5,82.03,7
111702,2025-05-26 19:19:00,2,29.96,3
111703,2025-05-26 19:25:00,5,43.54,6
111704,2025-05-26 19:30:00,4,62.0,4
111705,2025-05-26 19:07:00,1,28.07,3
111706,2025-05-26 19:32:00,4,27.66,5
111707,2025-05-26 19:33:00,3,23.06,3
111708,2025-05-26 19:15:00,4,36.77,5
111709,2025-05-26 19:54:00,3,45.42,5
111710,2025-05-26 19:31:00,2,26.61,3
111711,2025-05-26 19:26:00,6,42.91,6
111712,2025-05-26 19:43:00,2,15.56,2
111713,2025-05-26 19:27:00,2,17.66,2
111714,2025-05-26 19:28:00,3,29.97,4
111715,2025-05-26 19:32:00,2,23.37,4
111716,2025-05-26 19:19:00,3,42.09,5
111717,2025-05-26 19:01:00,4,52.27,5
111718,2025-05-26 19:12:00,2,6.75,2
111719,2025-05-26 19:03:00,3,24.72,4
111720,2025-05-26 19:27:00,2,23.17,3
111721,2025-05-26 19:36:00,3,39.95,5
111722,2025-05-26 19:03:00,1,26.89,3
111723,2025-05-26 19:50:00,3,30.1,5
111724,2025-05-26 19:44:00,2,24.89,2
111725,2025-05-26 19:10:00,2,38.3,4
111726,2025-05-27 12:32:00,1,36.73,3
111727,2025-05-27 12:38:00,4,59.04,6
111728,2025-05-27 12:02:00,1,19.84,2
111729,2025-05-27 12:07:00,6,52.74,6
111730,2025-05-27 12:45:00,5,69.58,7
111731,2025-05-27 12:43:00,4,51.26,4
111732,2025-05-27 12:43:00,2,27.95,2
111733,2025-05-27 12:30:00,5,65.54,6
111734,2025-05-27 12:30:00,2,14.94,3
111735,2025-05-27 12:35:00,2,50.59,4
111736,2025-05-27 12:28:00,3,10.15,3
111737,2025-05-27 12:32:00,5,55.83,7
111738,2025-05-27 12:14:00,2,28.27,3
111739,2025-05-27 12:10:00,2,16.68,3
111740,2025-05-27 12:16:00,2,14.52,2
111741,2025-05-27 12:34:00,5,61.04,7
111742,2025-05-27 12:17:00,1,0.0,1
111743,2025-05-27 12:19:00,3,24.36,3
111744,2025-05-27 19:57:00,3,34.74,3
111745,2025-05-27 19:42:00,3,30.89,3
111746,2025-05-27 19:58:00,2,17.7,3
111747,2025-05-27 19:57:00,2,19.84,2
111748,2025-05-27 19:47:00,5,54.68,5
111749,2025-05-27 19:34:00,3,24.46,3
111750,2025-05-27 19:50:00,8,77.37,9
111751,2025-05-27 19:16:00,2,45.17,4
111752,2025-05-27 19:50:00,2,14.45,2
111753,2025-05-27 19:02:00,5,40.38,6
111754,2025-05-27 19:01:00,2,27.45,3
111755,2025-05-27 19:28:00,4,26.25,4
111756,2025-05-27 19:10:00,2,25.26,4
111757,2025-05-27 19:21:00,3,33.19,3
111758,2025-05-27 19:27:00,2,11.68,3
111759,2025-05-27 19:48:00,5,62.9,6
111760,2025-05-27 19:00:00,3,30.67,3
111761,2025-05-27 19:36:00,6,75.75,7
111762,2025-05-27 19:20:00,2,4.27,2
111763,2025-05-27 19:44:00,1,14.92,2
111764,2025-05-27 19:06:00,2,16.37,2
111765,2025-05-27 19:37:00,2,38.23,4
111766,2025-05-27 19:37:00,2,27.16,3
111767,2025-05-27 19:00:00,5,59.25,5
111768,2025-05-27 19:15:00,3,58.82,5
111769,2025-05-27 19:17:00,8,67.45,8
111770,2025-05-27 19:26:00,3,49.6,4
111771,2025-05-27 19:50:00,3,41.73,4
111772,2025-05-27 19:19:00,2,40.83,4
111773,2025-05-27 19:11:00,1,21.56,2
111774,2025-05-27 19:37:00,2,24.02,4
111775,2025-05-27 19:03:00,3,39.18,4
111776,2025-05-27 19:29:00,3,32.0,5
111777,2025-05-27 19:51:00,3,50.04,5
111778,2025-05-27 19:51:00,3,39.08,3
111779,2025-05-27 19:31:00,5,62.85,6
111780,2025-05-27 19:04:00,2,10.89,4
111781,2025-05-27 19:24:00,5,42.6,5
111782,2025-05-27 19:38:00,3,36.36,3
111783,2025-05-27 19:07:00,2,35.24,4
111784,2025-05-27 19:06:00,3,33.11,5
111785,2025-05-27 19:12:00,3,47.97,5
111786,2025-05-27 19:26:00,2,27.07,2
111787,2025-05-28 12:44:00,2,26.6,4
111788,2025-05-28 12:23:00,3,28.67,3
111789,2025-05-28 12:29:00,2,6.97,2
111790,2025-05-28 12:56:00,1,33.5,3
111791,2025-05-28 12:28:00,1,29.96,2
111792,2025-05-28 12:56:00,2,14.03,2
111793,2025-05-28 12:38:00,1,24.26,3
111794,2025-05-28 12:01:00,2,26.43,3
111795,2025-05-28 12:28:00,5,41.8,6
111796,2025-05-28 12:53:00,2,34.51,3
111797,2025-05-28 12:13:00,2,44.99,3
111798,2025-05-28 12:27:00,2,28.08,3
111799,2025-05-28 12:13:00,4,39.82,4
111800,2025-05-28 12:39:00,2,41.62,4
111801,2025-05-28 12:11:00,5,80.14,6
111802,2025-05-28 12:49:00,2,15.85,2
111803,2025-05-28 12:56:00,3,37.89,4
111804,2025-05-28 12:33:00,2,28.25,2
111805,2025-05-28 12:00:00,5,44.02,6
111806,2025-05-28 12:42:00,6,71.61,8
111807,2025-05-28 12:01:00,2,0.0,3
111808,2025-05-28 12:13:00,1,1.08,1
111809,2025-05-28 12:21:00,2,32.59,4
111810,2025-05-28 12:59:00,3,46.65,3
111811,2025-05-28 12:13:00,2,46.23,4
111812,2025-05-28 12:59:00,5,47.62,6
111813,2025-05-28 12:13:00,5,77.31,7
111814,2025-05-28 12:28:00,1,17.66,2
111815,2025-05-28 12:26:00,2,26.05,2
111816,2025-05-28 19:36:00,2,23.31,2
111817,2025-05-28 19:09:00,3,29.24,3
111818,2025-05-28 19:04:00,4,35.93,5
111819,2025-05-28 19:53:00,2,31.27,4
111820,2025-05-28 19:40:00,4,22.44,4
111821,2025-05-28 19:45:00,3,34.95,4
111822,2025-05-28 19:04:00,2,29.87,3
111823,2025-05-28 19:57:00,2,26.15,3
111824,2025-05-28 19:13:00,4,44.23,6
111825,2025-05-28 19:50:00,2,26.02,3
111826,2025-05-28 19:45:00,6,51.06,7
111827,2025-05-28 19:15:00,2,33.6,4
111828,2025-05-28 19:53:00,2,19.46,3
111829,2025-05-28 19:42:00,3,30.89,4
111830,2025-05-28 19:05:00,5,53.48,5
111831,2025-05-28 19:49:00,4,17.68,5
111832,2025-05-28 19:25:00,3,44.56,4
111833,2025-05-28 19:48:00,2,0.0,2
111834,2025-05-28 19:04:00,2,33.19,4
111835,2025-05-28 19:18:00,4,58.58,5
111836,2025-05-28 19:33:00,5,64.22,7
111837,2025-05-28 19:46:00,4,39.07,5
111838,2025-05-28 19:33:00,2,28.95,2
111839,2025-05-28 19:28:00,3,29.31,3
111840,2025-05-28 19:08:00,4,54.48,5
111841,2025-05-28 19:25:00,4,35.38,5
111842,2025-05-28 19:42:00,5,55.11,7
111843,2025-05-28 19:43:00,2,40.76,3
111844,2025-05-28 19:58:00,2,3.19,2
111845,2025-05-28 19:23:00,2,29.37,2
111846,2025-05-28 19:24:00,3,31.55,3
111847,2025-05-28 19:06:00,3,30.68,5
111848,2025-05-28 19:46:00,3,30.61,3
111849,2025-05-28 19:16:00,2,15.83,2
111850,2025-05-28 19:20:00,4,35.37,5
111851,2025-05-28 19:43:00,4,31.14,4
111852,2025-05-28 19:07:00,2,20.94,2
111853,2025-05-28 19:22:00,2,21.67,3
111854,2025-05-28 19:29:00,2,13.53,2
111855,2025-05-28 19:17:00,2,31.14,3
111856,2025-05-28 19:35:00,6,71.31,8
111857,2025-05-28 19:42:00,3,51.8,5
111858,2025-05-28 19:46:00,4,42.12,6
111859,2025-05-28 19:07:00,1,30.69,3
111860,2025-05-28 19:47:00,4,40.08,5
111861,2025-05-28 19:51:00,1,18.26,2
111862,2025-05-28 19:03:00,2,10.23,2
111863,2025-05-28 19:05:00,2,41.67,4
111864,2025-05-28 19:08:00,2,39.38,4
111865,2025-05-28 19:28:00,1,37.83,3
111866,2025-05-28 19:59:00,2,27.5,3
111867,2025-05-28 19:08:00,2,15.46,2
111868,2025-05-28 19:21:00,2,21.28,2
111869,2025-05-28 19:16:00,2,10.89,4
111870,2025-05-28 19:07:00,2,14.86,4
111871,2025-05-28 19:50:00,5,42.06,5
111872,2025-05-28 19:17:00,4,59.51,6
111873,2025-05-28 19:09:00,3,49.16,5
111874,2025-05-28 19:25:00,3,31.41,3
111875,2025-05-28 19:32:00,5,59.94,7
111876,2025-05-28 19:12:00,5,33.02,5
111877,2025-05-28 19:29:00,3,58.47,5
111878,2025-05-28 19:21:00,6,59.99,7
111879,2025-05-28 19:34:00,3,27.44,4
111880,2025-05-28 19:07:00,2,19.46,2
111881,2025-05-28 19:34:00,2,28.93,3
111882,2025-05-28 19:48:00,1,35.42,3
111883,2025-05-28 19:48:00,4,44.8,6
111884,2025-05-29 12:25:00,4,43.95,5
111885,2025-05-29 12:20:00,5,70.9,6
111886,2025-05-29 12:18:00,3,26.81,3
111887,2025-05-29 12:29:00,3,29.21,3
111888,2025-05-29 12:52:00,1,0.0,1
111889,2025-05-29 12:05:00,2,21.41,3
111890,2025-05-29 12:55:00,2,11.68,2
111891,2025-05-29 12:00:00,1,15.35,2
111892,2025-05-29 12:00:00,2,23.62,3
111893,2025-05-29 12:23:00,3,46.45,5
111894,2025-05-29 12:09:00,2,21.01,3
111895,2025-05-29 12:07:00,4,43.58,5
111896,2025-05-29 12:21:00,3,45.58,5
111897,2025-05-29 12:11:00,2,18.83,4
111898,2025-05-29 12:54:00,3,40.83,4
111899,2025-05-29 12:25:00,2,27.84,4
111900,2025-05-29 12:44:00,3,15.05,3
111901,2025-05-29 12:19:00,3,52.79,5
111902,2025-05-29 12:43:00,8,93.56,10
111903,2025-05-29 12:35:00,3,41.55,3
111904,2025-05-29 12:17:00,5,41.5,5
111905,2025-05-29 12:12:00,4,54.74,5
111906,2025-05-29 12:18:00,1,14.27,2
111907,2025-05-29 12:48:00,2,53.8,4
111908,2025-05-29 12:58:00,1,24.89,2
111909,2025-05-29 12:53:00,3,32.14,4
111910,2025-05-29 12:46:00,2,28.75,3
111911,2025-05-29 12:33:00,4,31.31,4
111912,2025-05-29 12:45:00,4,47.69,6
111913,2025-05-29 12:43:00,2,35.79,4
111914,2025-05-29 19:47:00,5,71.35,7
111915,2025-05-29 19:43:00,6,56.67,6
111916,2025-05-29 19:20:00,3,45.65,5
111917,2025-05-29 19:03:00,1,28.75,3
111918,2025-05-29 19:46:00,5,25.58,5
111919,2025-05-29 19:31:00,3,24.6,4
111920,2025-05-29 19:17:00,4,47.93,5
111921,2025-05-29 19:14:00,2,24.01,4
111922,2025-05-29 19:56:00,2,15.56,2
111923,2025-05-29 19:54:00,4,28.08,4
111924,2025-05-29 19:31:00,5,51.91,6
111925,2025-05-29 19:38:00,1,11.57,1
111926,2025-05-29 19:00:00,2,26.2,4
111927,2025-05-29 19:14:00,5,55.17,6
111928,2025-05-29 19:39:00,1,29.24,3
111929,2025-05-29 19:43:00,2,36.12,4
111930,2025-05-29 19:37:00,5,34.17,5
111931,2025-05-29 19:49:00,2,10.23,2
111932,2025-05-29 19:21:00,2,43.37,3
111933,2025-05-29 19:50:00,3,24.75,3
111934,2025-05-29 19:36:00,3,40.63,3
111935,2025-05-29 19:34:00,5,63.16,6
111936,2025-05-29 19:22:00,5,58.7,6
111937,2025-05-29 19:25:00,5,55.66,6
111938,2025-05-29 19:51:00,4,36.84,5
111939,2025-05-29 19:43:00,4,52.55,6
111940,2025-05-29 19:01:00,3,30.94,5
111941,2025-05-29 19:54:00,3,40.93,4
111942,2025-05-29 19:51:00,5,80.68,7
111943,2025-05-29 19:53:00,3,40.96,5
111944,2025-05-29 19:41:00,2,40.66,4
111945,2025-05-29 19:10:00,4,32.79,4
111946,2025-05-29 19:29:00,8,96.57,8
111947,2025-05-29 19:51:00,5,64.39,7
111948,2025-05-29 19:30:00,5,80.81,6
111949,2025-05-29 19:35:00,2,32.78,3
111950,2025-05-29 19:07:00,2,24.51,4
111951,2025-05-29 19:00:00,4,45.69,4
111952,2025-05-29 19:36:00,2,23.3,2
111953,2025-05-29 19:46:00,5,41.39,6
111954,2025-05-29 19:57:00,5,61.64,7
111955,2025-05-29 19:25:00,3,41.82,3
111956,2025-05-29 19:52:00,5,32.27,5
111957,2025-05-29 19:02:00,5,24.67,6
111958,2025-05-29 19:03:00,2,28.91,2
111959,2025-05-29 19:04:00,5,46.49,7
111960,2025-05-29 19:04:00,3,32.98,4
111961,2025-05-29 19:43:00,1,12.06,1
111962,2025-05-29 19:39:00,4,27.38,4
111963,2025-05-29 19:35:00,2,46.64,4
111964,2025-05-29 19:46:00,3,31.74,4
111965,2025-05-29 19:25:00,2,24.19,4
111966,2025-05-29 19:38:00,2,24.94,3
111967,2025-05-29 19:12:00,1,4.52,1
111968,2025-05-29 19:30:00,2,6.46,2
111969,2025-05-29 19:48:00,2,24.47,4
111970,2025-05-29 19:50:00,2,18.74,3
111971,2025-05-29 19:28:00,4,38.33,4
111972,2025-05-29 19:04:00,2,16.56,3
111973,2025-05-29 19:07:00,2,36.13,4
111974,2025-05-29 19:09:00,4,37.66,5
111975,2025-05-29 19:09:00,6,59.27,8
111976,2025-05-29 19:41:00,2,24.13,3
111977,2025-05-29 19:14:00,4,52.52,4
111978,2025-05-29 19:02:00,2,18.05,4
111979,2025-05-29 19:24:00,2,47.74,4
111980,2025-05-29 19:10:00,1,33.13,3
111981,2025-05-29 19:49:00,1,24.89,2
111982,2025-05-29 19:08:00,4,17.2,4
111983,2025-05-29 19:32:00,2,14.52,3
111984,2025-05-30 12:10:00,6,63.47,8
111985,2025-05-30 12:45:00,2,26.05,2
111986,2025-05-30 12:14:00,3,44.79,5
111987,2025-05-30 12:17:00,5,51.68,5
111988,2025-05-30 12:37:00,2,19.46,2
111989,2025-05-30 12:20:00,4,43.01,6
111990,2025-05-30 12:55:00,3,33.49,3
111991,2025-05-30 12:17:00,2,20.78,3
111992,2025-05-30 12:33:00,2,17.63,2
111993,2025-05-30 12:15:00,2,7.56,2
111994,2025-05-30 12:24:00,2,48.08,4
111995,2025-05-30 12:23:00,2,29.59,4
111996,2025-05-30 12:40:00,1,3.19,1
111997,2025-05-30 12:01:00,2,29.08,3
111998,2025-05-30 12:35:00,3,28.55,4
111999,2025-05-30 12:31:00,2,20.78,3
112000,2025-05-30 12:21:00,2,15.09,2
112001,2025-05-30 12:39:00,2,21.05,3
112002,2025-05-30 12:11:00,2,38.77,4
112003,2025-05-30 12:13:00,6,83.34,8
112004,2025-05-30 12:32:00,5,53.85,5
112005,2025-05-30 12:45:00,2,13.77,3
112006,2025-05-30 12:08:00,1,16.71,2
112007,2025-05-30 12:14:00,2,28.93,2
112008,2025-05-30 12:26:00,2,21.44,3
112009,2025-05-30 12:18:00,4,20.39,5
112010,2025-05-30 12:28:00,2,30.94,4
112011,2025-05-30 12:38:00,3,44.31,5
112012,2025-05-30 12:04:00,2,9.65,2
112013,2025-05-30 19:53:00,2,57.22,4
112014,2025-05-30 19:25:00,4,33.67,4
112015,2025-05-30 19:51:00,2,49.76,4
112016,2025-05-30 19:07:00,3,17.81,3
112017,2025-05-30 19:03:00,2,33.27,4
112018,2025-05-30 19:16:00,2,31.65,3
112019,2025-05-30 19:00:00,2,25.77,2
112020,2025-05-30 19:53:00,2,56.04,4
112021,2025-05-30 19:48:00,2,21.41,4
112022,2025-05-30 19:51:00,2,40.01,3
112023,2025-05-30 19:53:00,4,29.2,4
112024,2025-05-30 19:25:00,2,49.74,4
112025,2025-05-30 19:37:00,2,12.59,2
112026,2025-05-30 19:55:00,2,3.19,2
112027,2025-05-30 19:49:00,2,27.06,2
112028,2025-05-30 19:23:00,1,24.71,3
112029,2025-05-30 19:03:00,2,27.06,2
112030,2025-05-30 19:52:00,2,16.24,3
112031,2025-05-30 19:27:00,4,62.52,5
112032,2025-05-30 19:19:00,1,19.46,3
112033,2025-05-30 19:44:00,5,63.63,5
112034,2025-05-30 19:32:00,3,35.48,5
112035,2025-05-30 19:35:00,6,96.7,8
112036,2025-05-30 19:29:00,2,29.34,3
112037,2025-05-30 19:10:00,2,9.65,2
112038,2025-05-30 19:10:00,1,20.85,3
112039,2025-05-30 19:06:00,2,21.85,3
112040,2025-05-30 19:07:00,3,46.88,4
112041,2025-05-30 19:54:00,2,59.23,4
112042,2025-05-30 19:50:00,2,43.78,3
112043,2025-05-30 19:42:00,3,29.0,5
112044,2025-05-30 19:41:00,2,24.51,3
112045,2025-05-30 19:55:00,2,42.81,3
112046,2025-05-30 19:29:00,2,20.05,2
112047,2025-05-30 19:51:00,3,37.63,5
112048,2025-05-30 19:19:00,3,51.98,5
112049,2025-05-30 19:12:00,4,62.53,6
112050,2025-05-30 19:03:00,1,27.16,2
112051,2025-05-30 19:25:00,2,23.0,3
112052,2025-05-30 19:52:00,3,27.54,4
112053,2025-05-30 19:51:00,4,55.94,5
112054,2025-05-30 19:06:00,5,95.4,7
112055,2025-05-30 19:30:00,2,32.11,3
112056,2025-05-30 19:07:00,2,14.62,2
112057,2025-05-30 19:54:00,2,8.59,2
112058,2025-05-30 19:08:00,4,47.71,6
112059,2025-05-30 19:50:00,5,69.67,7
112060,2025-05-30 19:42:00,2,28.97,2
112061,2025-05-30 19:44:00,4,28.15,4
112062,2025-05-30 19:18:00,4,47.7,4
112063,2025-05-30 19:05:00,2,35.61,4
112064,2025-05-30 19:18:00,4,47.4,5
112065,2025-05-30 19:44:00,2,38.71,4
112066,2025-05-30 19:50:00,2,34.08,4
112067,2025-05-30 19:01:00,2,13.26,4
112068,2025-05-30 19:26:00,4,54.42,4
112069,2025-05-30 19:01:00,3,35.04,3
112070,2025-05-30 19:50:00,2,30.54,3
112071,2025-05-30 19:54:00,3,21.25,3
112072,2025-05-30 19:25:00,2,7.04,2
112073,2025-05-30 19:56:00,5,48.17,5
112074,2025-05-30 19:42:00,5,85.35,7
112075,2025-05-30 19:43:00,5,39.52,6
112076,2025-05-30 19:06:00,2,41.55,3
112077,2025-05-30 19:42:00,2,33.94,3
112078,2025-05-30 19:13:00,2,28.15,2
112079,2025-05-30 19:22:00,2,13.34,3
112080,2025-05-30 19:27:00,2,22.09,3
112081,2025-05-30 19:49:00,5,43.08,5
112082,2025-05-31 12:55:00,2,23.25,3
112083,2025-05-31 12:40:00,1,7.71,2
112084,2025-05-31 12:22:00,2,31.73,3
112085,2025-05-31 12:57:00,2,38.73,3
112086,2025-05-31 12:36:00,2,19.9,3
112087,2025-05-31 12:38:00,2,13.6,2
112088,2025-05-31 12:29:00,4,59.42,6
112089,2025-05-31 12:23:00,3,27.16,3
112090,2025-05-31 12:43:00,1,20.43,3
112091,2025-05-31 12:16:00,3,33.83,4
112092,2025-05-31 12:25:00,2,39.63,3
112093,2025-05-31 12:34:00,3,50.42,5
112094,2025-05-31 12:18:00,2,15.83,2
112095,2025-05-31 12:13:00,3,33.49,3
112096,2025-05-31 12:28:00,8,69.86,8
112097,2025-05-31 12:16:00,2,19.61,2
112098,2025-05-31 12:46:00,3,64.64,5
112099,2025-05-31 12:10:00,2,15.48,3
112100,2025-05-31 12:19:00,1,27.74,3
112101,2025-05-31 12:03:00,2,18.97,2
112102,2025-05-31 12:42:00,3,40.38,3
112103,2025-05-31 12:37:00,3,35.23,5
112104,2025-05-31 12:07:00,2,30.85,3
112105,2025-05-31 12:49:00,3,42.84,4
112106,2025-05-31 12:31:00,2,13.44,4
112107,2025-05-31 12:04:00,1,3.19,1
112108,2025-05-31 12:43:00,2,29.43,3
112109,2025-05-31 12:46:00,1,33.94,3
112110,2025-05-31 12:35:00,2,59.61,4
112111,2025-05-31 12:38:00,4,29.45,4
112112,2025-05-31 12:17:00,2,20.89,3
112113,2025-05-31 12:02:00,5,35.31,5
112114,2025-05-31 12:07:00,3,40.67,3
112115,2025-05-31 12:23:00,2,26.33,3
112116,2025-05-31 12:00:00,2,27.53,4
112117,2025-05-31 12:17:00,5,59.9,7
112118,2025-05-31 12:03:00,2,29.38,4
112119,2025-05-31 19:29:00,4,64.45,6
112120,2025-05-31 19:42:00,2,6.37,2
112121,2025-05-31 19:13:00,1,23.17,3
112122,2025-05-31 19:38:00,5,65.08,5
112123,2025-05-31 19:06:00,2,14.52,3
112124,2025-05-31 19:59:00,2,41.62,4
112125,2025-05-31 19:00:00,2,27.09,2
112126,2025-05-31 19:53:00,2,42.24,4
112127,2025-05-31 19:42:00,2,40.5,4
112128,2025-05-31 19:17:00,2,24.01,2
112129,2025-05-31 19:31:00,4,24.75,4
112130,2025-05-31 19:06:00,2,32.73,3
112131,2025-05-31 19:47:00,3,26.14,4
112132,2025-05-31 19:37:00,1,6.46,1
112133,2025-05-31 19:56:00,5,58.95,6
112134,2025-05-31 19:55:00,2,38.13,4
112135,2025-05-31 19:36:00,3,44.48,4
112136,2025-05-31 19:57:00,2,43.56,3
112137,2025-05-31 19:46:00,4,62.27,6
112138,2025-05-31 19:05:00,2,14.86,4
112139,2025-05-31 19:55:00,2,30.21,4
112140,2025-05-31 19:45:00,4,52.81,6
112141,2025-05-31 19:35:00,2,49.76,3
112142,2025-05-31 19:40:00,2,20.05,2
112143,2025-05-31 19:00:00,2,35.86,4
112144,2025-05-31 19:57:00,2,14.62,2
112145,2025-05-31 19:27:00,4,63.22,6
112146,2025-05-31 19:18:00,4,56.19,6
112147,2025-05-31 19:12:00,5,56.57,7
112148,2025-05-31 19:18:00,2,24.89,2
112149,2025-05-31 19:12:00,2,27.16,2
112150,2025-05-31 19:07:00,1,29.68,3
112151,2025-05-31 19:46:00,1,15.66,1
112152,2025-05-31 19:28:00,2,20.82,2
112153,2025-05-31 19:45:00,4,71.46,6
112154,2025-05-31 19:02:00,2,17.63,3
112155,2025-05-31 19:32:00,1,30.05,3
112156,2025-05-31 19:17:00,2,14.86,2
112157,2025-05-31 19:13:00,3,33.15,3
112158,2025-05-31 19:40:00,2,43.47,4
112159,2025-05-31 19:17:00,2,17.66,3
112160,2025-05-31 19:26:00,3,34.76,4
112161,2025-05-31 19:58:00,2,34.41,3
112162,2025-05-31 19:27:00,1,13.6,2
112163,2025-05-31 19:25:00,2,32.61,3
112164,2025-05-31 19:31:00,2,17.63,3
112165,2025-05-31 19:02:00,4,39.18,6
112166,2025-05-31 19:08:00,5,40.91,5
112167,2025-05-31 19:15:00,2,14.76,2
112168,2025-05-31 19:42:00,2,19.46,3
112169,2025-05-31 19:06:00,4,29.31,5
112170,2025-05-31 19:01:00,3,28.68,5
112171,2025-05-31 19:47:00,2,24.86,4
112172,2025-05-31 19:36:00,5,56.06,5
112173,2025-05-31 19:51:00,6,78.79,7
112174,2025-05-31 19:44:00,3,36.8,3
112175,2025-05-31 19:31:00,3,24.94,3
112176,2025-05-31 19:06:00,4,56.06,4
112177,2025-05-31 19:34:00,2,29.61,4
112178,2025-05-31 19:23:00,4,43.4,5
112179,2025-05-31 19:07:00,2,32.82,3
112180,2025-05-31 19:35:00,1,32.14,3
112181,2025-05-31 19:57:00,3,21.13,5
112182,2025-05-31 19:28:00,2,20.15,3
112183,2025-05-31 19:13:00,2,51.65,4
112184,2025-05-31 19:53:00,5,66.69,5
112185,2025-05-31 19:56:00,2,32.42,4
112186,2025-05-31 19:22:00,3,44.87,5
112187,2025-05-31 19:47:00,2,38.96,3
112188,2025-05-31 19:19:00,2,26.2,3
112189,2025-05-31 19:52:00,3,63.21,5
112190,2025-05-31 19:36:00,2,39.75,4
112191,2025-05-31 19:56:00,5,52.91,5
112192,2025-05-31 19:02:00,3,44.25,5
112193,2025-05-31 19:23:00,6,66.06,8
112194,2025-05-31 19:02:00,4,47.76,5
112195,2025-05-31 19:54:00,2,17.7,2
112196,2025-05-31 19:01:00,3,46.65,5
112197,2025-05-31 19:09:00,3,30.28,3
112198,2025-05-31 19:51:00,2,19.97,4
112199,2025-05-31 19:40:00,2,33.6,4
112200,2025-05-31 19:56:00,3,56.72,4
112201,2025-05-31 19:40:00,4,35.48,4
112202,2025-05-31 19:19:00,1,21.52,2
112203,2025-05-31 19:06:00,4,26.43,4
112204,2025-05-31 19:56:00,3,51.39,5
112205,2025-06-01 12:58:00,4,58.55,6
112206,2025-06-01 12:26:00,3,55.31,5
112207,2025-06-01 12:37:00,3,42.89,3
112208,2025-06-01 12:42:00,3,43.96,5
112209,2025-06-01 12:52:00,2,46.11,4
