wait_time_id,log_timestamp,party_size,quoted_wait_minutes,actual_wait_minutes,seated_timestamp,day_of_week,hour_of_day,current_party_count,current_table_occupancy_pct,wait_type
32879,2025-11-01 20:23:00,1,39,55,2025-11-01 21:18:00,5,20,26,88.68,walk_in
32880,2025-11-01 20:42:00,2,32,29,2025-11-01 21:11:00,5,20,29,98.62,walk_in
32881,2025-11-01 20:52:00,4,33,27,2025-11-01 21:19:00,5,20,28,93.83,walk_in
32882,2025-11-01 20:02:00,4,34,25,2025-11-01 20:27:00,5,20,27,91.11,walk_in
32883,2025-11-01 20:41:00,4,39,50,2025-11-01 21:31:00,5,20,29,99.34,walk_in
32884,2025-11-01 20:54:00,2,40,39,2025-11-01 21:33:00,5,20,25,83.57,walk_in
32885,2025-11-01 20:35:00,2,27,29,2025-11-01 21:04:00,5,20,25,84.26,walk_in
32886,2025-11-01 20:52:00,2,43,31,2025-11-01 21:23:00,5,20,30,100.0,walk_in
32887,2025-11-01 21:31:00,3,27,22,2025-11-01 21:53:00,5,21,18,60.27,walk_in
32888,2025-11-01 21:02:00,6,25,20,2025-11-01 21:22:00,5,21,17,57.27,walk_in
32889,2025-11-01 21:22:00,4,17,23,2025-11-01 21:45:00,5,21,16,53.97,walk_in
32890,2025-11-01 22:54:00,3,11,9,2025-11-01 23:03:00,5,22,14,48.27,walk_in
32891,2025-11-02 10:33:00,1,29,31,2025-11-02 11:04:00,6,10,18,60.69,walk_in
32892,2025-11-02 10:42:00,3,27,36,2025-11-02 11:18:00,6,10,19,64.44,walk_in
32893,2025-11-02 10:06:00,1,16,23,2025-11-02 10:29:00,6,10,16,55.32,walk_in
32894,2025-11-02 10:31:00,2,24,30,2025-11-02 11:01:00,6,10,16,54.89,walk_in
32895,2025-11-02 11:20:00,4,31,23,2025-11-02 11:43:00,6,11,24,82.63,walk_in
32896,2025-11-02 11:30:00,7,43,41,2025-11-02 12:11:00,6,11,24,82.75,walk_in
32897,2025-11-02 11:37:00,2,30,24,2025-11-02 12:01:00,6,11,24,82.29,walk_in
32898,2025-11-02 11:10:00,2,28,27,2025-11-02 11:37:00,6,11,24,82.48,walk_in
32899,2025-11-02 11:35:00,6,37,34,2025-11-02 12:09:00,6,11,23,78.47,walk_in
32900,2025-11-02 11:38:00,4,16,23,2025-11-02 12:01:00,6,11,22,74.6,walk_in
32901,2025-11-02 11:53:00,6,34,24,2025-11-02 12:17:00,6,11,24,82.42,walk_in
32902,2025-11-02 11:32:00,1,26,31,2025-11-02 12:03:00,6,11,23,79.33,walk_in
32903,2025-11-02 11:28:00,3,29,29,2025-11-02 11:57:00,6,11,24,81.71,walk_in
32904,2025-11-02 12:42:00,3,22,18,2025-11-02 13:00:00,6,12,21,70.26,walk_in
32905,2025-11-02 12:14:00,1,16,12,2025-11-02 12:26:00,6,12,21,72.71,walk_in
32906,2025-11-02 12:28:00,2,37,39,2025-11-02 13:07:00,6,12,23,77.74,walk_in
32907,2025-11-02 12:56:00,6,30,42,2025-11-02 13:38:00,6,12,24,82.56,walk_in
32908,2025-11-02 12:42:00,3,25,21,2025-11-02 13:03:00,6,12,22,73.81,walk_in
32909,2025-11-02 12:42:00,3,28,30,2025-11-02 13:12:00,6,12,20,69.06,walk_in
32910,2025-11-02 12:00:00,3,33,25,2025-11-02 12:25:00,6,12,23,78.42,walk_in
32911,2025-11-02 12:57:00,3,29,20,2025-11-02 13:17:00,6,12,26,88.83,walk_in
32912,2025-11-02 12:41:00,3,21,25,2025-11-02 13:06:00,6,12,21,71.45,walk_in
32913,2025-11-02 13:19:00,2,39,52,2025-11-02 14:11:00,6,13,25,85.33,walk_in
32914,2025-11-02 13:41:00,2,18,15,2025-11-02 13:56:00,6,13,22,74.32,walk_in
32915,2025-11-02 13:57:00,2,26,24,2025-11-02 14:21:00,6,13,22,75.7,walk_in
32916,2025-11-02 13:05:00,2,44,39,2025-11-02 13:44:00,6,13,22,76.12,walk_in
32917,2025-11-02 13:47:00,3,16,23,2025-11-02 14:10:00,6,13,20,69.24,walk_in
32918,2025-11-02 13:08:00,6,35,36,2025-11-02 13:44:00,6,13,25,84.83,walk_in
32919,2025-11-02 13:00:00,4,34,27,2025-11-02 13:27:00,6,13,26,87.61,walk_in
32920,2025-11-02 13:10:00,4,28,29,2025-11-02 13:39:00,6,13,26,87.05,walk_in
32921,2025-11-02 13:54:00,2,28,23,2025-11-02 14:17:00,6,13,22,73.92,walk_in
32922,2025-11-02 14:19:00,5,28,32,2025-11-02 14:51:00,6,14,15,53.21,walk_in
32923,2025-11-02 14:10:00,1,15,14,2025-11-02 14:24:00,6,14,17,58.18,walk_in
32924,2025-11-02 14:06:00,3,19,22,2025-11-02 14:28:00,6,14,19,63.95,walk_in
32925,2025-11-02 14:38:00,2,16,16,2025-11-02 14:54:00,6,14,18,60.33,walk_in
32926,2025-11-02 15:54:00,6,23,18,2025-11-02 16:12:00,6,15,17,57.99,walk_in
32927,2025-11-02 15:45:00,2,17,22,2025-11-02 16:07:00,6,15,20,67.07,walk_in
32928,2025-11-02 15:13:00,2,21,19,2025-11-02 15:32:00,6,15,18,61.09,walk_in
32929,2025-11-02 15:24:00,4,16,16,2025-11-02 15:40:00,6,15,18,62.73,walk_in
32930,2025-11-02 16:58:00,2,10,11,2025-11-02 17:09:00,6,16,14,48.55,walk_in
32931,2025-11-02 17:57:00,2,38,28,2025-11-02 18:25:00,6,17,25,85.7,walk_in
32932,2025-11-02 17:50:00,4,28,30,2025-11-02 18:20:00,6,17,30,100.0,walk_in
32933,2025-11-02 17:09:00,2,25,18,2025-11-02 17:27:00,6,17,30,100.0,walk_in
32934,2025-11-02 17:34:00,4,31,44,2025-11-02 18:18:00,6,17,29,97.57,walk_in
32935,2025-11-02 17:07:00,2,39,47,2025-11-02 17:54:00,6,17,30,100.0,walk_in
32936,2025-11-02 17:30:00,2,31,36,2025-11-02 18:06:00,6,17,27,91.75,walk_in
32937,2025-11-02 17:14:00,4,40,54,2025-11-02 18:08:00,6,17,25,85.96,walk_in
32938,2025-11-02 17:20:00,2,42,61,2025-11-02 18:21:00,6,17,27,91.1,walk_in
32939,2025-11-02 17:16:00,1,30,44,2025-11-02 18:00:00,6,17,25,84.56,walk_in
32940,2025-11-02 17:29:00,2,43,63,2025-11-02 18:32:00,6,17,27,92.36,walk_in
32941,2025-11-02 17:08:00,4,43,53,2025-11-02 18:01:00,6,17,25,86.43,walk_in
32942,2025-11-02 17:07:00,3,35,48,2025-11-02 17:55:00,6,17,25,84.97,walk_in
32943,2025-11-02 17:07:00,1,32,33,2025-11-02 17:40:00,6,17,27,92.99,walk_in
32944,2025-11-02 18:31:00,4,28,35,2025-11-02 19:06:00,6,18,26,87.59,walk_in
32945,2025-11-02 18:16:00,5,38,44,2025-11-02 19:00:00,6,18,28,94.73,walk_in
32946,2025-11-02 18:51:00,1,37,35,2025-11-02 19:26:00,6,18,27,92.29,walk_in
32947,2025-11-02 18:59:00,3,40,58,2025-11-02 19:57:00,6,18,26,88.91,walk_in
32948,2025-11-02 18:03:00,2,27,35,2025-11-02 18:38:00,6,18,28,93.34,walk_in
32949,2025-11-02 18:51:00,5,38,32,2025-11-02 19:23:00,6,18,29,99.76,walk_in
32950,2025-11-02 18:24:00,4,34,43,2025-11-02 19:07:00,6,18,27,91.8,walk_in
32951,2025-11-02 18:22:00,3,34,49,2025-11-02 19:11:00,6,18,28,96.1,walk_in
32952,2025-11-02 18:37:00,2,31,36,2025-11-02 19:13:00,6,18,30,100.0,walk_in
32953,2025-11-02 18:26:00,4,38,50,2025-11-02 19:16:00,6,18,27,91.69,walk_in
32954,2025-11-02 18:22:00,1,25,34,2025-11-02 18:56:00,6,18,26,88.29,walk_in
32955,2025-11-02 18:17:00,1,27,19,2025-11-02 18:36:00,6,18,29,98.77,walk_in
32956,2025-11-02 18:53:00,2,26,25,2025-11-02 19:18:00,6,18,25,84.44,walk_in
32957,2025-11-02 19:57:00,2,35,44,2025-11-02 20:41:00,6,19,28,95.99,walk_in
32958,2025-11-02 19:00:00,1,34,45,2025-11-02 19:45:00,6,19,28,93.95,walk_in
32959,2025-11-02 19:40:00,5,38,31,2025-11-02 20:11:00,6,19,26,89.58,walk_in
32960,2025-11-02 19:32:00,3,34,27,2025-11-02 19:59:00,6,19,28,93.86,walk_in
32961,2025-11-02 19:21:00,2,39,55,2025-11-02 20:16:00,6,19,25,86.59,walk_in
32962,2025-11-02 19:43:00,3,31,27,2025-11-02 20:10:00,6,19,28,94.24,walk_in
32963,2025-11-02 19:38:00,2,42,50,2025-11-02 20:28:00,6,19,30,100.0,walk_in
32964,2025-11-02 19:46:00,4,35,38,2025-11-02 20:24:00,6,19,29,96.67,walk_in
32965,2025-11-02 19:43:00,5,34,41,2025-11-02 20:24:00,6,19,28,93.37,walk_in
32966,2025-11-02 19:17:00,2,38,29,2025-11-02 19:46:00,6,19,27,90.4,walk_in
32967,2025-11-02 19:54:00,4,43,61,2025-11-02 20:55:00,6,19,25,84.12,walk_in
32968,2025-11-02 19:15:00,2,37,44,2025-11-02 19:59:00,6,19,27,92.2,walk_in
32969,2025-11-02 19:22:00,2,38,55,2025-11-02 20:17:00,6,19,30,100.0,walk_in
32970,2025-11-02 20:14:00,4,39,50,2025-11-02 21:04:00,6,20,25,85.39,walk_in
32971,2025-11-02 20:26:00,2,44,38,2025-11-02 21:04:00,6,20,27,90.39,walk_in
32972,2025-11-02 20:10:00,4,29,39,2025-11-02 20:49:00,6,20,28,96.2,walk_in
32973,2025-11-02 20:23:00,2,44,53,2025-11-02 21:16:00,6,20,29,97.08,walk_in
32974,2025-11-02 20:35:00,2,40,42,2025-11-02 21:17:00,6,20,25,83.7,walk_in
32975,2025-11-02 20:45:00,2,40,31,2025-11-02 21:16:00,6,20,26,89.35,walk_in
32976,2025-11-02 20:02:00,3,37,33,2025-11-02 20:35:00,6,20,25,86.65,walk_in
32977,2025-11-02 20:51:00,1,34,49,2025-11-02 21:40:00,6,20,27,91.66,walk_in
32978,2025-11-02 20:54:00,1,42,52,2025-11-02 21:46:00,6,20,28,93.64,walk_in
32979,2025-11-02 20:56:00,3,33,46,2025-11-02 21:42:00,6,20,24,82.27,walk_in
32980,2025-11-02 20:45:00,1,37,52,2025-11-02 21:37:00,6,20,26,88.5,walk_in
32981,2025-11-02 20:12:00,4,33,35,2025-11-02 20:47:00,6,20,28,93.45,walk_in
32982,2025-11-02 20:34:00,4,36,51,2025-11-02 21:25:00,6,20,29,99.15,walk_in
32983,2025-11-02 21:27:00,4,29,23,2025-11-02 21:50:00,6,21,18,61.94,walk_in
32984,2025-11-02 21:49:00,2,22,30,2025-11-02 22:19:00,6,21,17,59.12,walk_in
32985,2025-11-02 21:18:00,2,10,10,2025-11-02 21:28:00,6,21,14,46.71,walk_in
32986,2025-11-02 22:41:00,4,20,15,2025-11-02 22:56:00,6,22,15,53.21,walk_in
32987,2025-11-03 10:00:00,4,16,11,2025-11-03 10:11:00,0,10,18,62.83,walk_in
32988,2025-11-03 10:19:00,3,28,36,2025-11-03 10:55:00,0,10,18,62.59,walk_in
32989,2025-11-03 10:55:00,4,25,28,2025-11-03 11:23:00,0,10,16,56.15,walk_in
32990,2025-11-03 11:47:00,1,18,23,2025-11-03 12:10:00,0,11,21,70.03,walk_in
32991,2025-11-03 11:34:00,4,29,22,2025-11-03 11:56:00,0,11,20,67.03,walk_in
32992,2025-11-03 11:42:00,2,29,29,2025-11-03 12:11:00,0,11,19,66.19,walk_in
32993,2025-11-03 11:44:00,4,29,37,2025-11-03 12:21:00,0,11,19,63.79,walk_in
32994,2025-11-03 11:53:00,5,28,28,2025-11-03 12:21:00,0,11,23,77.08,walk_in
32995,2025-11-03 11:10:00,2,27,26,2025-11-03 11:36:00,0,11,20,67.78,walk_in
32996,2025-11-03 11:38:00,2,38,51,2025-11-03 12:29:00,0,11,22,75.48,walk_in
32997,2025-11-03 12:00:00,7,21,25,2025-11-03 12:25:00,0,12,18,60.88,walk_in
32998,2025-11-03 12:56:00,1,35,38,2025-11-03 13:34:00,0,12,23,78.55,walk_in
32999,2025-11-03 12:17:00,3,27,36,2025-11-03 12:53:00,0,12,20,66.97,walk_in
33000,2025-11-03 12:56:00,4,18,13,2025-11-03 13:09:00,0,12,18,62.21,walk_in
33001,2025-11-03 12:56:00,2,26,36,2025-11-03 13:32:00,0,12,22,73.69,walk_in
33002,2025-11-03 12:53:00,6,26,29,2025-11-03 13:22:00,0,12,19,66.38,walk_in
33003,2025-11-03 12:01:00,2,24,24,2025-11-03 12:25:00,0,12,19,63.61,walk_in
33004,2025-11-03 13:30:00,3,21,21,2025-11-03 13:51:00,0,13,21,70.3,walk_in
33005,2025-11-03 13:47:00,4,17,17,2025-11-03 14:04:00,0,13,19,63.91,walk_in
33006,2025-11-03 13:42:00,4,22,24,2025-11-03 14:06:00,0,13,19,66.19,walk_in
33007,2025-11-03 13:02:00,6,23,17,2025-11-03 13:19:00,0,13,19,64.35,walk_in
33008,2025-11-03 13:53:00,4,37,45,2025-11-03 14:38:00,0,13,23,79.95,walk_in
33009,2025-11-03 13:38:00,3,25,23,2025-11-03 14:01:00,0,13,19,63.85,walk_in
33010,2025-11-03 13:09:00,5,19,21,2025-11-03 13:30:00,0,13,20,68.12,walk_in
33011,2025-11-03 14:27:00,2,19,13,2025-11-03 14:40:00,0,14,19,63.58,walk_in
33012,2025-11-03 14:53:00,4,21,15,2025-11-03 15:08:00,0,14,17,57.47,walk_in
33013,2025-11-03 14:00:00,2,22,20,2025-11-03 14:20:00,0,14,18,60.53,walk_in
33014,2025-11-03 15:21:00,2,14,17,2025-11-03 15:38:00,0,15,13,44.25,walk_in
33015,2025-11-03 15:06:00,4,28,38,2025-11-03 15:44:00,0,15,19,63.66,walk_in
33016,2025-11-03 15:22:00,6,21,21,2025-11-03 15:43:00,0,15,15,51.84,walk_in
33017,2025-11-03 16:24:00,2,7,6,2025-11-03 16:30:00,0,16,13,44.95,walk_in
33018,2025-11-03 17:40:00,5,40,44,2025-11-03 18:24:00,0,17,23,77.49,walk_in
33019,2025-11-03 17:35:00,5,37,48,2025-11-03 18:23:00,0,17,25,85.63,walk_in
33020,2025-11-03 17:38:00,2,41,40,2025-11-03 18:18:00,0,17,23,77.14,walk_in
33021,2025-11-03 17:33:00,2,30,44,2025-11-03 18:17:00,0,17,25,84.14,walk_in
33022,2025-11-03 17:33:00,4,44,47,2025-11-03 18:20:00,0,17,24,82.07,walk_in
33023,2025-11-03 17:58:00,2,20,19,2025-11-03 18:17:00,0,17,22,74.05,walk_in
33024,2025-11-03 17:28:00,2,22,26,2025-11-03 17:54:00,0,17,21,72.35,walk_in
33025,2025-11-03 17:05:00,2,29,42,2025-11-03 17:47:00,0,17,26,87.63,walk_in
33026,2025-11-03 17:31:00,2,42,37,2025-11-03 18:08:00,0,17,22,76.66,walk_in
33027,2025-11-03 17:04:00,1,38,47,2025-11-03 17:51:00,0,17,24,82.43,walk_in
33028,2025-11-03 18:14:00,6,22,16,2025-11-03 18:30:00,0,18,21,72.69,walk_in
33029,2025-11-03 18:00:00,4,44,42,2025-11-03 18:42:00,0,18,26,89.4,walk_in
33030,2025-11-03 18:28:00,2,27,34,2025-11-03 19:02:00,0,18,26,86.92,walk_in
33031,2025-11-03 18:28:00,5,42,40,2025-11-03 19:08:00,0,18,25,86.29,walk_in
33032,2025-11-03 18:44:00,4,37,35,2025-11-03 19:19:00,0,18,22,76.42,walk_in
33033,2025-11-03 18:05:00,3,44,34,2025-11-03 18:39:00,0,18,25,86.47,walk_in
33034,2025-11-03 18:40:00,2,30,37,2025-11-03 19:17:00,0,18,23,78.47,walk_in
33035,2025-11-03 18:42:00,4,34,50,2025-11-03 19:32:00,0,18,24,81.66,walk_in
33036,2025-11-03 18:45:00,2,18,15,2025-11-03 19:00:00,0,18,21,72.66,walk_in
33037,2025-11-03 18:32:00,4,35,43,2025-11-03 19:15:00,0,18,23,77.46,walk_in
33038,2025-11-03 19:07:00,3,25,34,2025-11-03 19:41:00,0,19,26,88.16,walk_in
33039,2025-11-03 19:53:00,2,40,41,2025-11-03 20:34:00,0,19,24,82.77,walk_in
33040,2025-11-03 19:15:00,3,40,59,2025-11-03 20:14:00,0,19,22,75.28,walk_in
33041,2025-11-03 19:50:00,5,43,60,2025-11-03 20:50:00,0,19,24,80.19,walk_in
33042,2025-11-03 19:13:00,2,41,47,2025-11-03 20:00:00,0,19,23,78.31,walk_in
33043,2025-11-03 19:19:00,3,44,46,2025-11-03 20:05:00,0,19,25,86.04,walk_in
33044,2025-11-03 19:01:00,3,15,15,2025-11-03 19:16:00,0,19,21,70.19,walk_in
33045,2025-11-03 19:18:00,2,40,58,2025-11-03 20:16:00,0,19,23,79.08,walk_in
33046,2025-11-03 19:59:00,1,28,28,2025-11-03 20:27:00,0,19,21,71.97,walk_in
33047,2025-11-03 19:55:00,2,20,25,2025-11-03 20:20:00,0,19,21,70.02,walk_in
33048,2025-11-03 20:22:00,4,19,16,2025-11-03 20:38:00,0,20,21,70.02,walk_in
33049,2025-11-03 20:01:00,2,32,46,2025-11-03 20:47:00,0,20,22,75.13,walk_in
33050,2025-11-03 20:51:00,4,30,32,2025-11-03 21:23:00,0,20,26,87.76,walk_in
33051,2025-11-03 20:45:00,5,35,41,2025-11-03 21:26:00,0,20,23,78.27,walk_in
33052,2025-11-03 20:44:00,5,28,26,2025-11-03 21:10:00,0,20,26,87.19,walk_in
33053,2025-11-03 20:59:00,5,34,41,2025-11-03 21:40:00,0,20,24,80.95,walk_in
33054,2025-11-03 20:34:00,3,27,27,2025-11-03 21:01:00,0,20,24,82.6,walk_in
33055,2025-11-03 20:32:00,3,26,25,2025-11-03 20:57:00,0,20,25,85.27,walk_in
33056,2025-11-03 20:27:00,1,42,62,2025-11-03 21:29:00,0,20,26,89.41,walk_in
33057,2025-11-03 20:46:00,1,34,46,2025-11-03 21:32:00,0,20,22,75.2,walk_in
33058,2025-11-03 21:33:00,2,19,19,2025-11-03 21:52:00,0,21,15,51.82,walk_in
33059,2025-11-03 21:13:00,6,9,11,2025-11-03 21:24:00,0,21,14,47.77,walk_in
33060,2025-11-03 22:14:00,1,5,3,2025-11-03 22:17:00,0,22,11,37.49,walk_in
33061,2025-11-04 10:32:00,2,12,10,2025-11-04 10:42:00,1,10,14,47.57,walk_in
33062,2025-11-04 10:42:00,1,25,23,2025-11-04 11:05:00,1,10,16,56.36,walk_in
33063,2025-11-04 10:35:00,4,8,7,2025-11-04 10:42:00,1,10,14,49.42,walk_in
33064,2025-11-04 11:37:00,1,22,29,2025-11-04 12:06:00,1,11,20,68.68,walk_in
33065,2025-11-04 11:11:00,7,23,17,2025-11-04 11:28:00,1,11,20,69.72,walk_in
33066,2025-11-04 11:59:00,2,17,21,2025-11-04 12:20:00,1,11,19,66.25,walk_in
33067,2025-11-04 11:30:00,6,22,23,2025-11-04 11:53:00,1,11,20,68.51,walk_in
33068,2025-11-04 11:32:00,1,35,33,2025-11-04 12:05:00,1,11,23,76.96,walk_in
33069,2025-11-04 11:01:00,2,17,17,2025-11-04 11:18:00,1,11,20,68.41,walk_in
33070,2025-11-04 11:31:00,4,16,14,2025-11-04 11:45:00,1,11,19,66.17,walk_in
33071,2025-11-04 12:54:00,2,16,18,2025-11-04 13:12:00,1,12,21,71.52,walk_in
33072,2025-11-04 12:20:00,6,44,51,2025-11-04 13:11:00,1,12,22,75.38,walk_in
33073,2025-11-04 12:09:00,2,29,27,2025-11-04 12:36:00,1,12,19,64.16,walk_in
33074,2025-11-04 12:31:00,4,22,29,2025-11-04 13:00:00,1,12,21,72.08,walk_in
33075,2025-11-04 12:28:00,4,19,27,2025-11-04 12:55:00,1,12,19,63.42,walk_in
33076,2025-11-04 12:34:00,2,22,15,2025-11-04 12:49:00,1,12,21,71.01,walk_in
33077,2025-11-04 12:58:00,8,19,28,2025-11-04 13:26:00,1,12,21,70.35,walk_in
33078,2025-11-04 13:54:00,5,15,19,2025-11-04 14:13:00,1,13,18,60.85,walk_in
33079,2025-11-04 13:06:00,2,18,22,2025-11-04 13:28:00,1,13,22,74.67,walk_in
33080,2025-11-04 13:07:00,2,24,20,2025-11-04 13:27:00,1,13,18,62.53,walk_in
33081,2025-11-04 13:19:00,3,15,17,2025-11-04 13:36:00,1,13,22,74.69,walk_in
33082,2025-11-04 13:52:00,5,16,16,2025-11-04 14:08:00,1,13,18,62.18,walk_in
33083,2025-11-04 13:04:00,1,20,27,2025-11-04 13:31:00,1,13,18,60.29,walk_in
33084,2025-11-04 13:25:00,2,20,17,2025-11-04 13:42:00,1,13,20,67.64,walk_in
33085,2025-11-04 14:39:00,6,10,9,2025-11-04 14:48:00,1,14,14,47.67,walk_in
33086,2025-11-04 14:46:00,2,16,22,2025-11-04 15:08:00,1,14,15,51.56,walk_in
33087,2025-11-04 14:30:00,2,28,35,2025-11-04 15:05:00,1,14,17,57.67,walk_in
33088,2025-11-04 15:26:00,2,12,13,2025-11-04 15:39:00,1,15,14,46.67,walk_in
33089,2025-11-04 15:03:00,1,17,23,2025-11-04 15:26:00,1,15,15,52.68,walk_in
33090,2025-11-04 15:54:00,1,25,32,2025-11-04 16:26:00,1,15,18,62.33,walk_in
33091,2025-11-04 16:32:00,2,15,22,2025-11-04 16:54:00,1,16,15,50.13,walk_in
33092,2025-11-04 17:42:00,3,28,24,2025-11-04 18:06:00,1,17,22,74.44,walk_in
33093,2025-11-04 17:29:00,3,31,43,2025-11-04 18:12:00,1,17,26,87.14,walk_in
33094,2025-11-04 17:00:00,4,27,19,2025-11-04 17:19:00,1,17,23,78.9,walk_in
33095,2025-11-04 17:33:00,6,36,27,2025-11-04 18:00:00,1,17,24,82.2,walk_in
33096,2025-11-04 17:03:00,4,28,31,2025-11-04 17:34:00,1,17,24,83.1,walk_in
33097,2025-11-04 17:47:00,2,18,25,2025-11-04 18:12:00,1,17,21,70.51,walk_in
33098,2025-11-04 17:55:00,4,27,27,2025-11-04 18:22:00,1,17,24,82.01,walk_in
33099,2025-11-04 17:31:00,5,28,32,2025-11-04 18:03:00,1,17,22,73.78,walk_in
33100,2025-11-04 17:16:00,5,38,31,2025-11-04 17:47:00,1,17,24,80.87,walk_in
33101,2025-11-04 17:00:00,1,26,20,2025-11-04 17:20:00,1,17,26,89.7,walk_in
33102,2025-11-04 18:50:00,2,43,52,2025-11-04 19:42:00,1,18,24,80.77,walk_in
33103,2025-11-04 18:22:00,1,20,14,2025-11-04 18:36:00,1,18,21,71.63,walk_in
33104,2025-11-04 18:37:00,4,32,26,2025-11-04 19:03:00,1,18,24,82.9,walk_in
33105,2025-11-04 18:23:00,2,43,40,2025-11-04 19:03:00,1,18,24,83.24,walk_in
33106,2025-11-04 18:41:00,4,18,21,2025-11-04 19:02:00,1,18,21,72.79,walk_in
33107,2025-11-04 18:07:00,3,34,24,2025-11-04 18:31:00,1,18,24,80.63,walk_in
33108,2025-11-04 18:50:00,6,22,31,2025-11-04 19:21:00,1,18,21,70.57,walk_in
33109,2025-11-04 18:34:00,3,25,32,2025-11-04 19:06:00,1,18,25,84.76,walk_in
33110,2025-11-04 18:04:00,2,40,47,2025-11-04 18:51:00,1,18,26,89.15,walk_in
33111,2025-11-04 18:27:00,2,38,54,2025-11-04 19:21:00,1,18,24,81.43,walk_in
33112,2025-11-04 19:10:00,1,29,21,2025-11-04 19:31:00,1,19,24,81.98,walk_in
33113,2025-11-04 19:46:00,3,39,39,2025-11-04 20:25:00,1,19,23,76.81,walk_in
33114,2025-11-04 19:41:00,6,25,25,2025-11-04 20:06:00,1,19,24,80.99,walk_in
33115,2025-11-04 19:02:00,2,34,49,2025-11-04 19:51:00,1,19,22,75.41,walk_in
33116,2025-11-04 19:30:00,2,34,49,2025-11-04 20:19:00,1,19,25,84.87,walk_in
33117,2025-11-04 19:51:00,1,37,45,2025-11-04 20:36:00,1,19,24,80.55,walk_in
33118,2025-11-04 19:28:00,4,24,17,2025-11-04 19:45:00,1,19,22,74.14,walk_in
33119,2025-11-04 19:46:00,2,43,58,2025-11-04 20:44:00,1,19,26,87.82,walk_in
33120,2025-11-04 19:49:00,1,33,33,2025-11-04 20:22:00,1,19,25,83.79,walk_in
33121,2025-11-04 19:25:00,4,37,38,2025-11-04 20:03:00,1,19,25,86.43,walk_in
33122,2025-11-04 20:25:00,4,17,14,2025-11-04 20:39:00,1,20,21,72.52,walk_in
33123,2025-11-04 20:40:00,2,39,48,2025-11-04 21:28:00,1,20,23,77.62,walk_in
33124,2025-11-04 20:56:00,6,25,37,2025-11-04 21:33:00,1,20,26,86.81,walk_in
33125,2025-11-04 20:34:00,2,25,35,2025-11-04 21:09:00,1,20,22,74.33,walk_in
33126,2025-11-04 20:41:00,7,15,14,2025-11-04 20:55:00,1,20,22,74.71,walk_in
33127,2025-11-04 20:21:00,3,27,33,2025-11-04 20:54:00,1,20,22,73.44,walk_in
33128,2025-11-04 20:36:00,7,20,16,2025-11-04 20:52:00,1,20,21,72.79,walk_in
33129,2025-11-04 20:38:00,1,26,29,2025-11-04 21:07:00,1,20,23,79.82,walk_in
33130,2025-11-04 20:36:00,2,17,25,2025-11-04 21:01:00,1,20,21,71.53,walk_in
33131,2025-11-04 20:43:00,4,26,33,2025-11-04 21:16:00,1,20,23,79.32,walk_in
33132,2025-11-04 21:06:00,2,14,14,2025-11-04 21:20:00,1,21,13,44.19,walk_in
33133,2025-11-04 21:02:00,3,16,20,2025-11-04 21:22:00,1,21,16,56.52,walk_in
33134,2025-11-04 22:40:00,3,20,15,2025-11-04 22:55:00,1,22,15,50.93,walk_in
33135,2025-11-05 10:15:00,1,20,25,2025-11-05 10:40:00,2,10,18,60.12,walk_in
33136,2025-11-05 10:13:00,3,14,20,2025-11-05 10:33:00,2,10,14,49.64,walk_in
33137,2025-11-05 10:15:00,2,13,12,2025-11-05 10:27:00,2,10,13,45.34,walk_in
33138,2025-11-05 11:13:00,2,24,35,2025-11-05 11:48:00,2,11,21,71.47,walk_in
33139,2025-11-05 11:53:00,4,26,25,2025-11-05 12:18:00,2,11,22,74.04,walk_in
33140,2025-11-05 11:35:00,2,24,24,2025-11-05 11:59:00,2,11,19,64.32,walk_in
33141,2025-11-05 11:15:00,2,26,19,2025-11-05 11:34:00,2,11,20,69.31,walk_in
33142,2025-11-05 11:55:00,2,15,11,2025-11-05 12:06:00,2,11,19,63.88,walk_in
33143,2025-11-05 11:26:00,1,15,13,2025-11-05 11:39:00,2,11,21,72.48,walk_in
33144,2025-11-05 11:41:00,2,17,15,2025-11-05 11:56:00,2,11,18,61.94,walk_in
33145,2025-11-05 12:34:00,4,16,16,2025-11-05 12:50:00,2,12,20,67.49,walk_in
33146,2025-11-05 12:29:00,1,21,18,2025-11-05 12:47:00,2,12,18,61.11,walk_in
33147,2025-11-05 12:19:00,4,19,27,2025-11-05 12:46:00,2,12,21,72.64,walk_in
33148,2025-11-05 12:28:00,1,32,32,2025-11-05 13:00:00,2,12,23,79.39,walk_in
33149,2025-11-05 12:37:00,2,26,26,2025-11-05 13:03:00,2,12,18,61.65,walk_in
33150,2025-11-05 12:10:00,2,27,24,2025-11-05 12:34:00,2,12,20,69.27,walk_in
33151,2025-11-05 12:23:00,2,19,21,2025-11-05 12:44:00,2,12,20,67.33,walk_in
33152,2025-11-05 13:20:00,3,27,27,2025-11-05 13:47:00,2,13,21,71.37,walk_in
33153,2025-11-05 13:07:00,2,20,18,2025-11-05 13:25:00,2,13,22,74.66,walk_in
33154,2025-11-05 13:55:00,1,31,23,2025-11-05 14:18:00,2,13,23,79.53,walk_in
33155,2025-11-05 13:37:00,6,27,30,2025-11-05 14:07:00,2,13,22,74.21,walk_in
33156,2025-11-05 13:16:00,4,19,20,2025-11-05 13:36:00,2,13,20,67.62,walk_in
